#N/A	0.4476808
#N/A	0.135118
#N/A	0.10411452
#N/A	0.293237
#N/A	0.000535598
#N/A	0.02324056
#N/A	0
#N/A	1.428054
#N/A	1.933076
#N/A	0.3720974
#N/A	0.02850614
#N/A	0.00312041
#N/A	0
#N/A	0.6071268
#N/A	0.0134537
#N/A	0.0475128
#N/A	0.011373648
#N/A	3.501308
#N/A	0.002520326
#N/A	0.000438848
#N/A	0.004535342
#N/A	0.270645
#N/A	0.1591964
#N/A	0.01390512
#N/A	0.04895332
#N/A	2.68256
#N/A	0
#N/A	0.008200126
#N/A	0.0772079
#N/A	0.01461092
#N/A	0.39279
#N/A	1.1144734
#N/A	0
#N/A	0.007616342
#N/A	0
#N/A	0.11231508
#N/A	0.774899
#N/A	0.01111302
#N/A	0.389195
#N/A	0.01620738
0.46	0.114032
#N/A	0
#N/A	0.1235656
#N/A	0.3486846
#N/A	0.4006312
#N/A	1.13555
#N/A	0.0603115
#N/A	0.01390274
#N/A	0.2350544
#N/A	0
#N/A	0.003019908
#N/A	0.1458174
#N/A	2.46693
#N/A	0.000893483
#N/A	0.4814816
#N/A	0.009575588
#N/A	0.002240312
#N/A	3.060362
#N/A	0.03284632
0.105	0.06723932
#N/A	0
#N/A	0.4036498
#N/A	0
#N/A	0.03020536
#N/A	0.03666964
#N/A	0.0139232
#N/A	0.01654136
#N/A	#N/A
#N/A	0.02081828
0.648	0.6608254
#N/A	0.05579732
#N/A	0.0169985
#N/A	9.102514
#N/A	1.0228366
#N/A	1.1206764
#N/A	0.376775
#N/A	0.07410976
0.24	0.09973092
7	3.445956
#N/A	0.04406848
#N/A	0.360123
#N/A	0.043453
#N/A	5.305194
#N/A	0.0228496
#N/A	0.1757642
#N/A	0.10594296
#N/A	0.02707724
#N/A	0.6129028
#N/A	1.1719768
#N/A	0.0394073
#N/A	0.1099922
#N/A	0.04098454
#N/A	0.1236148
#N/A	0.006433958
#N/A	0.01492522
#N/A	0.09159992
#N/A	0.001537906
#N/A	0.611286
#N/A	0
