#N/A	0.4756508
#N/A	3.01351
#N/A	0.3483754
#N/A	0.516
#N/A	3.78116E-08
#N/A	0.3183298
#N/A	4.35252E-10
#N/A	5.517146
#N/A	4.668938
#N/A	0.7780408
#N/A	0.02351352
#N/A	0.000300897
#N/A	4.03378E-09
#N/A	17.27328
#N/A	0.01674282
#N/A	0.1010096
#N/A	0.006922998
#N/A	16.7521
#N/A	0.01017779
#N/A	0.00264949
#N/A	0.01783764
#N/A	7.278338
#N/A	26.46908
#N/A	0.07753228
#N/A	0.1751252
#N/A	19.6956
#N/A	0
#N/A	0.0131616
#N/A	1.668622
#N/A	0.05099262
#N/A	0.8484374
#N/A	2.802126
#N/A	1.0535E-08
#N/A	0.02481052
#N/A	0
#N/A	0.1945686
#N/A	0.7372494
#N/A	0.013004634
#N/A	2.806152
#N/A	0.02622882
#N/A	0.1967952
#N/A	1.28805E-08
#N/A	0.3561514
#N/A	1.324626
#N/A	1.671232
#N/A	23.54518
#N/A	0.09442872
#N/A	0.01371888
#N/A	1.49477
#N/A	5.90938E-12
#N/A	0.007203732
3.19	1.1245
#N/A	13.64358
#N/A	0.000629633
#N/A	1.154426
#N/A	0.02688194
#N/A	0.04326276
#N/A	16.98144
#N/A	1.309424
#N/A	0.2021112
#N/A	0
3.17	1.345248
#N/A	5.46945E-09
#N/A	0.1185958
#N/A	0.4265568
#N/A	1.299496
#N/A	0.13349116
#N/A	#N/A
#N/A	0.1256484
2.18	2.70796
#N/A	0.907052
#N/A	0.06292504
#N/A	183.32
#N/A	19.64948
#N/A	3.696882
#N/A	11.62634
#N/A	0.3563642
#N/A	0.07208434
#N/A	10.10131
#N/A	0.14054
#N/A	3.828896
#N/A	0.03294272
#N/A	43.89708
#N/A	0.01257572
#N/A	1.0850528
#N/A	0.1787594
#N/A	4.268622
#N/A	3.829022
#N/A	10.46841
#N/A	9.82464E-06
#N/A	0.3276324
#N/A	2.518444
#N/A	0.2085666
#N/A	0.009682378
#N/A	0.01439954
#N/A	0.08486632
#N/A	1.838E-07
#N/A	2.699192
#N/A	0
#N/A	4.066312
#N/A	0.05454728
#N/A	4.932126
#N/A	NA
#N/A	1.60614
