1.94	0.02
#N/A	7.63
0.67	0.25
#N/A	0.80
#N/A	0.00
#N/A	0.29
0.00	0.00
21.52	3.78
15.50	5.29
0.10	0.00
#N/A	0.00
#N/A	0.16
0.05	0.00
#N/A	64.38
#N/A	0.01
#N/A	0.08
0.06	0.00
33.43	22.80
0.02	0.02
#N/A	0.00
0.01	0.00
#N/A	0.00
#N/A	44.40
#N/A	0.07
#N/A	0.47
4.10	0.00
#N/A	0.00
#N/A	0.01
#N/A	2.05
#N/A	0.11
#N/A	1.09
3.31	2.99
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	0.26
2.67	0.69
0.16	0.19
10.16	2.77
0.10	0.02
0.37	0.22
#N/A	0.00
#N/A	0.43
0.57	0.05
#N/A	3.93
50.71	29.35
#N/A	0.03
#N/A	0.00
0.01	0.00
#N/A	0.00
#N/A	0.00
0.05	0.00
3.35	1.25
#N/A	0.00
#N/A	0.00
#N/A	0.01
#N/A	0.04
1.60	0.00
#N/A	0.00
#N/A	0.05
#N/A	0.00
7.60	2.52
0.00	0.00
#N/A	0.07
#N/A	1.12
#N/A	1.58
1.17	0.34
#N/A	#N/A
#N/A	0.08
0.46	0.06
#N/A	0.00
#N/A	0.00
#N/A	504.93
#N/A	21.79
76.00	26.65
45.69	21.63
0.18	0.00
#N/A	0.64
#N/A	2.69
0.80	0.10
27.41	3.69
0.70	0.00
58.88	26.48
#N/A	0.12
9.50	1.54
#N/A	0.07
#N/A	13.36
6.61	3.78
15.29	6.59
0.32	0.01
0.04	0.00
#N/A	8.45
0.88	0.26
#N/A	0.00
#N/A	0.00
4.00	0.62
#N/A	0.00
0.01	0.00
#N/A	0.00
#N/A	12.04
0.81	0.01
2.51	3.85
#N/A	#VALUE!
3.73	2.28
0.01	0.05
#N/A	0.77
0.46	0.00
62.50	14.54
#N/A	#VALUE!
0.23	0.06
9.88	1.14
#N/A	0.16
#N/A	0.00
0.35	0.01
0.19	0.03
#N/A	#VALUE!
#N/A	4.87
0.23	0.05
1.07	0.04
#N/A	0.00
#N/A	0.05
#N/A	0.07
#N/A	0.43
#N/A	0.63
#N/A	0.00
0.73	0.00
#N/A	111.64
#N/A	0.00
0.02	0.00
#N/A	0.00
#N/A	0.10
#N/A	1.91
#N/A	14.25
1.08	0.00
10.00	1.71
0.14	0.10
#N/A	0.00
#N/A	0.02
#N/A	0.01
0.21	0.12
#N/A	0.00
#N/A	0.13
2.98	1.02
#N/A	0.00
15.30	1.46
0.00	0.00
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	12.42
#N/A	2.15
#N/A	0.00
#N/A	0.35
0.00	0.00
0.07	0.00
#N/A	0.00
#N/A	1.09
8.71	2.82
23.41	4.29
#N/A	0.81
10.96	1.62
#N/A	0.02
0.15	0.00
#N/A	0.00
12.84	3.80
23.29	4.38
1.04	0.19
#N/A	92.29
#N/A	0.00
#N/A	#VALUE!
#N/A	0.00
0.02	0.00
#N/A	0.09
2.45	0.35
#N/A	4.61
1.41	0.49
#N/A	0.01
#N/A	#VALUE!
1.72	0.13
#N/A	0.58
#N/A	50.17
#N/A	0.17
#N/A	0.66
54.37	8.65
#N/A	1.21
#N/A	103.89
#N/A	0.40
#N/A	0.00
#N/A	1.19
0.08	0.00
1.32	0.05
0.02	0.01
0.00	0.00
#N/A	0.01
#N/A	0.00
#N/A	14.58
#N/A	0.07
#N/A	0.08
407.70	577.13
1.14	0.03
20.00	8.27
1.06	0.25
3.50	0.87
#N/A	0.00
0.21	0.28
#N/A	0.00
21.52	3.38
15.03	5.25
0.10	0.00
#N/A	0.00
0.17	0.19
#N/A	0.00
#N/A	74.39
#N/A	0.01
1.78	0.10
0.08	0.00
#N/A	25.30
0.07	0.02
#N/A	0.00
#N/A	0.00
0.74	0.00
29.57	57.66
0.22	0.11
0.74	0.55
#N/A	0.00
0.02	0.00
0.00	0.00
12.00	2.11
0.67	0.16
#N/A	1.29
4.92	2.99
0.00	0.00
0.00	0.00
#N/A	0.00
#N/A	0.33
#N/A	1.01
0.16	0.21
7.60	2.92
0.06	0.03
0.17	0.02
#N/A	0.00
4.20	0.37
0.44	0.08
8.08	4.08
59.00	30.39
0.76	0.04
0.00	0.00
0.03	0.00
#N/A	0.00
0.05	0.00
0.05	0.00
4.29	1.09
0.00	0.00
#N/A	0.00
0.04	0.01
0.04	0.06
1.14	0.00
#N/A	0.00
0.65	0.06
#N/A	0.00
8.42	2.24
#N/A	0.00
1.47	0.09
0.29	1.05
1.60	1.59
#N/A	0.26
#N/A	#N/A
#N/A	0.09
0.68	0.05
0.01	0.00
0.07	0.00
558.40	542.06
92.76	24.88
83.75	29.71
52.00	22.53
#N/A	0.00
1.02	0.68
20.01	3.31
0.60	0.11
14.80	3.81
#N/A	0.00
56.05	26.68
#N/A	0.12
9.45	1.43
1.01	0.08
#N/A	13.57
#N/A	3.86
16.10	6.86
0.49	0.01
0.05	0.00
#N/A	12.31
0.92	0.23
0.00	0.00
0.01	0.00
3.58	0.72
#N/A	0.00
0.05	0.00
#N/A	0.00
13.00	12.07
1.17	0.02
2.51	3.84
#N/A	#VALUE!
4.99	6.10
0.02	0.02
1.50	0.76
#N/A	0.00
56.10	15.21
#N/A	#VALUE!
#N/A	0.08
11.05	1.09
0.69	0.17
#N/A	0.00
#N/A	0.10
0.20	0.03
#N/A	#VALUE!
9.32	5.39
0.05	0.00
0.28	0.04
#N/A	0.00
#N/A	0.08
1.18	0.06
#N/A	0.49
5.51	0.77
#N/A	0.00
0.81	0.00
162.70	112.13
#N/A	0.00
0.02	0.00
0.00	0.00
0.35	0.09
#N/A	2.02
#N/A	14.25
1.11	0.00
8.77	1.83
0.14	0.12
#N/A	0.00
0.13	0.01
0.29	0.01
0.21	0.13
#N/A	0.00
3.32	0.18
1.19	1.39
0.10	0.00
13.20	1.82
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	14.01
2.07	2.47
#N/A	0.00
0.05	0.36
0.01	0.00
0.06	0.00
#N/A	0.00
3.28	1.09
7.84	2.91
23.04	4.37
0.62	0.82
10.96	1.70
1.01	0.02
0.14	0.00
0.05	0.00
14.41	5.06
24.04	4.63
4.63	0.20
#N/A	110.07
0.08	0.00
#N/A	#VALUE!
#N/A	0.00
0.02	0.00
1.23	0.10
2.17	0.39
31.50	4.78
2.28	0.93
0.12	0.01
#N/A	#VALUE!
1.31	0.06
5.49	0.75
196.50	56.13
0.42	0.16
3.17	0.86
54.78	9.14
3.97	1.27
#N/A	107.92
5.20	0.43
#N/A	0.00
3.06	1.48
0.07	0.01
1.15	0.12
0.04	0.00
0.00	0.00
#N/A	0.00
#N/A	0.00
#N/A	15.04
#N/A	0.08
0.17	0.09
#N/A	628.48
1.89	0.00
#N/A	8.20
0.52	0.30
#N/A	0.85
#N/A	0.00
0.15	0.27
0.00	0.00
#N/A	3.88
12.24	5.30
#N/A	0.00
#N/A	0.00
0.16	0.19
0.05	0.00
#N/A	86.69
#N/A	0.01
#N/A	0.14
#N/A	0.00
31.70	32.07
#N/A	0.02
#N/A	0.00
#N/A	0.00
0.88	0.00
#N/A	73.13
#N/A	0.10
#N/A	0.57
2.32	0.00
0.03	0.00
0.00	0.00
11.31	2.24
0.67	0.18
29.42	1.20
#N/A	2.85
#N/A	0.00
#N/A	0.00
#N/A	0.00
#N/A	0.31
2.48	1.10
0.14	0.22
9.33	2.77
#N/A	0.03
0.12	0.07
#N/A	0.00
4.49	0.40
0.41	0.04
8.08	3.69
#N/A	30.79
1.43	0.04
#N/A	0.00
0.01	0.00
#N/A	0.00
0.05	0.00
0.05	0.00
3.93	1.61
#N/A	0.00
1.06	0.00
0.04	0.02
#N/A	0.06
0.13	0.00
#N/A	0.00
#N/A	0.05
#N/A	0.00
8.46	2.26
#N/A	0.00
1.89	0.11
#N/A	1.04
#N/A	1.57
#N/A	0.27
#N/A	#N/A
1.18	0.09
0.31	0.02
0.00	0.00
0.07	0.00
#N/A	588.51
#N/A	29.32
86.00	31.75
#N/A	23.79
#N/A	0.00
1.13	0.81
12.89	4.47
0.60	0.10
14.03	3.82
0.45	0.00
54.50	25.98
0.61	0.14
7.45	1.48
1.75	0.09
2.05	13.91
6.61	3.97
15.96	6.54
#N/A	0.01
0.05	0.00
3.19	12.81
0.78	0.30
#N/A	0.00
#N/A	0.00
#N/A	0.75
#N/A	0.00
0.08	0.00
#N/A	0.00
13.00	12.86
1.17	0.03
2.51	4.04
#N/A	#VALUE!
5.08	6.76
0.02	0.04
1.22	0.79
0.49	0.00
60.57	15.26
#N/A	#VALUE!
0.22	0.08
#N/A	1.23
#N/A	0.20
#N/A	0.00
0.04	0.10
#N/A	0.04
#N/A	#VALUE!
9.32	5.07
0.07	0.03
0.13	0.07
#N/A	0.00
2.82	0.10
#N/A	0.07
0.66	0.48
5.51	0.73
#N/A	0.00
0.84	0.00
#N/A	115.68
#N/A	0.00
0.03	0.00
0.00	0.00
