"FID";"irrigation_water_consumption_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"146";"irrigation_water_consumption_km3";"Nauru";"Other";"NRU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"147";"irrigation_water_consumption_km3";"New Zealand";"Other";"NZL";0.0115855;0.0152705;0.0156749;0.0141816;0.0123942;0.00977626;0.0140823;0.0067626;0.00522483;0.0121875;0.00658696;0.0236129;0.0141108;0.040193;0.0240071;0.0595139;0.0208067;0.0132941;0.0203401;0.00978709;0.0369626;0.0134792;0.00653329;0.0672287;0.0877333;0.0548232;0.00407654;0.0615749;0.0188329;0.0333996;0.0955539;0.0634053;0.0841867;0.0177615;0.0211572;0.0142187;0.00960548;0.0679366;0.0648348;0.0149256;0.109129;0.098386;0.026673;0.130206;0.00243509;0.175602;0.0529655;0.0485251;0.0571696;0.116299;0.115688;0.124393;0.131505;0.0818699;0.169773;0.45108;0.232309;0.267541;0.0617098627586207;0.0776225560458753;0.646966171771781;0.695468947060814;0.511191772534785;4.08501006354811e-08;1.16577130345717e-09;1.44264962198548e-08;0.0029738573545787;0.418565227417031;0.418565227417031;0.01382134;0.0017819403561848;0.009606698;0.00367457358412102;0.021702152;0.0126191606034839;0.024748378;0.0199915724958899;0.042387418;0.0347274045915847;0.034541428;0.0240745192464755;0.05641292;0.0356692816357717;0.034304236;0.0293778831945135;0.073365818;0.0555589965965515;0.09011224;0.0552015251155527;0.12464578;0.031597454462219;0.316976666666667;0.117465320262337
"148";"irrigation_water_consumption_km3";"Oman";"MENA";"OMN";0.107898;0.106234;0.105087;0.109766;0.1141;0.107275;0.129541;0.131167;0.134529;0.145846;0.150616;0.161368;0.170664;0.183377;0.162849;0.196097;0.204715;0.202254;0.19061;0.218457;0.23213;0.232769;0.241221;0.231063;0.202676;0.230937;0.263219;0.263859;0.265567;0.263531;0.314028;0.324687;0.345453;0.351403;0.322727;0.379278;0.38721;0.332918;0.37938;0.327696;0.413391;0.4252;0.452618;0.406316;0.399844;0.379601;0.397618;0.383567;0.372433;0.376166;0.403921;0.376952;0.396971;0.506536;0.50699;0.468088;0.466681;0.524167;0.285883827586207;0.121822885185922;0.970971739587626;0.965117352117875;0.859649122807018;0;0;0;0.00700464437540367;0.942786119077818;0.942786119077818;0.108617;0.00353694925041341;0.1296716;0.0140451639292676;0.1657748;0.0121605009230706;0.2024266;0.0105111388678868;0.2279718;0.0147078046526326;0.2574226;0.0148337141943614;0.3316596;0.015963564288717;0.3612964;0.0285315161672141;0.4194738;0.020777298698339;0.381877;0.00971622372632496;0.438274;0.0633009545781104;0.486312;0.0327909390075978
"149";"irrigation_water_consumption_km3";"Pakistan";"SOA";"PAK";68.4935;65.7121;70.1397;64.8385;67.4262;74.4229;68.3411;72.2757;76.2212;69.4683;82.8999;80.2941;77.2589;82.4877;83.634;80.5754;85.908;79.1753;78.4531;93.5821;82.7986;93.3129;95.4169;95.6727;94.4776;94.0603;99.0362;98.4422;100.298;111.88;99.6856;98.5033;96.7232;109.235;100.832;109.066;95.217;100.889;117.323;101.046;117.102;116.577;115.223;103.05;114.345;106.409;113.436;106.454;106.051;111.011;110.644;115.823;97.8916;123.09;121.408;128.207;129.028;118.444;96.0296;17.5335220011729;0.934437137486715;0.930972961333785;0.784633998790079;0;0;0;0.970219219293111;0.873172763914365;0.873172763914365;67.322;2.12616164954596;72.14584;3.29604656793559;81.31492;2.58645888658606;83.53878;6.32785903422319;92.33574;5.41129130365387;100.74334;6.65387330041683;100.99582;4.85014273315745;104.7082;8.60529596818145;113.2594;5.81029571536596;108.6722;3.3569685283005;113.77132;10.1404105790643;125.226333333333;5.88800002830615
"15";"irrigation_water_consumption_km3";"Belgium";"Other";"BEL";0;0.00150495;9.95873e-06;9.0713e-05;6.94143e-05;0;0.00035589;0;0;0.000251295;0;0;0.000295152;0.000558499;0;0.000739968;7.82232e-05;0.00066226;0.00199487;7.31217e-06;0.000274449;8.35023e-05;0;0;0.000729497;0.00194077;0.000590443;0;0.000812258;0;1.00815e-05;0.0032278;0.00268332;0.0015996;8.27343e-05;0.000245267;0.001264;0.00327244;0.00280392;0.00177014;0.000169638;0.00128136;0;0.000519044;0;0.00312209;0.000446759;0.000177911;0.00166833;0;3.90702e-05;0.00314482;0.00200775;0.00210042;0.000752867;0.00312922;0.000272814;0.00243422;0.000849569667241379;0.00106216586975945;0.442610547617106;0.433757654433027;0.30494332997296;0.000503270216747564;0.000670104700606674;0.000926748070024574;2.78397109501982e-05;0.195904096861915;0.195904096861915;0.000335007206;0.000655147260518021;0.000121437;0.000170346811153012;0.0001707302;0.000251640532379424;0.000696526674;0.000797820870309376;0.00021748966;0.000307389004227832;0.0006686942;0.000796745649838266;0.00152070716;0.00146814632198756;0.0018711534;0.00120995900852376;0.0003940084;0.000539410344317571;0.001083018;0.00131314288477892;0.00160898544;0.00122033617713082;0.001945418;0.0014896171842497
"150";"irrigation_water_consumption_km3";"Panama";"LCR";"PAN";0.0196676;0.0186004;0.0141703;0.0153539;0.0148026;0.0171464;0.0142558;0.0226643;0.0206988;0.0195267;0.0209425;0.0216991;0.0193965;0.0162648;0.0231652;0.0178641;0.0198577;0.0172187;0.0288419;0.0266716;0.0199617;0.02523;0.0254089;0.0234599;0.0328677;0.0311437;0.0227303;0.041045;0.0272448;0.0265582;0.0318274;0.0307441;0.0262267;0.0265477;0.0364311;0.0361151;0.0325392;0.0346226;0.0270672;0.0459175;0.0450107;0.0334439;0.0461918;0.0456361;0.0501198;0.0456666;0.0449198;0.0406071;0.0439439;0.0428824;0.0439032;0.0472672;0.0393455;0.0455209;0.0477531;0.0565026;0.0479028;0.0560822;0.0312965051724138;0.0119505210094368;0.920271046015546;0.923713433203113;0.74107683000605;0;0;2.22044604925031e-16;0.000651258220800386;0.846898798134541;0.846898798134541;0.01651896;0.00245284460229343;0.0188584;0.00325704784352333;0.02029362;0.00263052304057577;0.0220908;0.00531860335896558;0.02538564;0.00472052926990184;0.0297444;0.00698675658406674;0.0303554;0.0042064458025749;0.03525232;0.00687830303541506;0.04408046;0.0062720242970671;0.04360396;0.0019750504153059;0.04475798;0.0033865382157891;0.0534958666666667;0.00484829661771362
"151";"irrigation_water_consumption_km3";"Peru";"LCR";"PER";2.51113;2.41227;2.37577;2.33088;2.44323;2.79222;2.50886;2.88042;2.86452;2.77215;2.76433;2.81816;2.75765;2.93978;3.14391;3.16237;3.12013;3.09548;4.01915;3.84683;3.91595;3.65954;3.66207;3.73459;3.57952;3.94313;3.82006;3.96911;3.75581;3.94427;3.89044;3.83691;3.77951;3.92241;3.77946;3.65363;3.81007;4.24885;4.0608;3.71286;3.83703;3.85489;3.7537;3.62778;3.59842;3.67825;4.53082;4.56169;3.88112;4.18353;3.87042;3.76164;4.06936;4.64232;4.75167;4.4761;4.62941;4.51748;3.59420448275862;0.64266197228259;0.877564754796266;0.807807068811714;0.622504537205082;0;0;5.10880227011512e-12;0.033397379802516;0.770119898860632;0.770119898860632;2.414656;0.0683006923830205;2.763634;0.149680014965259;2.884766;0.162235800395597;3.448792;0.446829984244567;3.710334;0.127365654436351;3.886476;0.0933580322200507;3.841746;0.0645252642768707;3.897242;0.250660074144248;3.734364;0.117560224268245;4.167082;0.390199414620268;4.219082;0.451667862837284;4.54099666666667;0.0793143381321016
"152";"irrigation_water_consumption_km3";"Philippines";"EAP";"PHL";2.20877;2.37403;2.32291;2.16532;2.26198;2.30839;2.24637;2.57079;2.37561;2.35286;2.52231;2.67291;2.82222;2.90375;3.17102;3.13799;3.26241;3.82071;3.65118;3.73902;3.47109;4.47221;4.39265;4.52194;4.68094;5.07051;5.06255;5.18093;4.98351;5.96055;5.59459;6.04966;5.50783;5.83755;5.63048;5.42264;6.25997;5.16653;5.79374;6.02792;4.4172;4.78348;4.8463;5.29036;5.68842;5.48445;5.52585;5.39411;5.63849;5.34176;5.80572;5.68282;5.59284;5.68908;6.10704;6.48333;6.29277;6.60763;4.49396534482759;1.41938180123529;0.90907315375113;0.884524285582454;0.745916515426497;0;0;2.22044604925031e-16;0.0764097336122298;0.826413998871026;0.826413998871026;2.266602;0.0841654808695346;2.370804;0.122187164546854;2.818442;0.245192117879022;3.522262;0.303258603290987;4.307766;0.47942757224632;5.25161;0.402495369414357;5.724022;0.218615211661952;5.73416;0.443161764314116;5.005152;0.492000698901942;5.476932;0.115846268476805;5.7755;0.200159120701506;6.46124333333333;0.158587737651224
"153";"irrigation_water_consumption_km3";"Palau";"EAP";"PLW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"154";"irrigation_water_consumption_km3";"Papua New Guinea";"EAP";"PNG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"155";"irrigation_water_consumption_km3";"Poland";"ECA";"POL";0.00376905;0.149125;0.00115576;0.0143;0.00966472;0.122215;0.136797;0.00295335;0.00144639;0.0279203;0.034879;0.116614;0.0196584;0.0706232;0.00850478;0.03978;0.00174192;0.0848248;0.0766339;0.00203047;0.0162377;0.026455;0;0.00067944;0.0707642;0.0653325;0.0060562;0.0028158;0.0184958;0.00182448;0.00323953;0.0528266;0.0260902;0.0212259;0.0718072;0.00769145;0.0611612;0.0360254;0.000111085;0.00317668;0.00318595;0.026234;0.0157165;0.00211583;0.0291157;0.050725;0.0155945;0.0501807;0.0726803;0.00432956;0.0579925;0.00478468;0.016122;0.0192455;0.0234543;0.0211239;0.0137893;0.09878;0.0334797176724138;0.0372566732425896;-0.172926636201378;0.00212248915684887;0.000604960677555959;0.194250988758561;0.987526379887831;0.994647841733771;-0.000381519365252684;0.0299036215079218;0.0299036215079218;0.035602906;0.0636668465108299;0.058266408;0.0660783841362519;0.050055876;0.0439711165937696;0.041002218;0.0395338380800539;0.022827268;0.0290092344992266;0.018904956;0.026792622036816;0.035037886;0.0271587383917493;0.021633163;0.0263050145527392;0.015273596;0.0125615330958777;0.038702012;0.0280457623420316;0.024319796;0.0200572503990722;0.0445644;0.047095090527676
"156";"irrigation_water_consumption_km3";"Puerto Rico (U.S.)";"Other";"PRI";0.0034069;0.00267578;8.50903e-05;2.04601e-05;0.00111483;0.00136509;0.00463;0.0118333;0.000710925;0.00227237;0.00256352;0.00119613;0.00890739;0.000851542;0;0.0012131;0.000720665;0.0010287;0.00148956;0.0090395;0;0.0183296;0.011947;0.00223384;0.00472767;0.0161578;0.0195781;0.0148947;0.00588381;0.00876262;0.00812361;0.0193846;0.0130582;0.0319622;0.0131832;0.0062268;0.0323691;0.0185649;0.0203584;0.059888;0;0.00867283;0.0342214;0.0232333;0.0198212;0.0064664;0.00997512;0.0185488;0.00934118;0.0175107;0.0092172;0.0106205;0.00638065;0.0120941;0.0198468;0.0188542;0.0221563;0.0372709;0.0114653548689655;0.0114980080500509;0.554235529265159;0.659273388518225;0.460187897959164;6.36939048637153e-06;1.83084278689597e-08;3.42373761785808e-07;0.000377370190931738;0.307177021899829;0.307177021899829;0.00146061208;0.00152891570082661;0.004162337;0.00453792884647776;0.0027037164;0.00358882537534982;0.002698305;0.00355585057407859;0.007447622;0.0075615901545257;0.013055406;0.00559940150365019;0.017142362;0.00919712536906071;0.02748144;0.0203474596525709;0.017189746;0.013243409292704;0.01236844;0.00534710312993868;0.01163185;0.00505290865368651;0.0260938;0.00981945209316691
"157";"irrigation_water_consumption_km3";"Korea, Democratic People's Republic of";"Other";"PRK";0.803027;0.711352;0.833097;0.891893;0.896128;0.976476;0.857032;1.1435;0.926255;1.18355;1.05837;0.92002;0.966792;0.986518;1.06551;1.33836;1.44814;1.43115;1.48118;1.77198;1.48816;1.72334;1.94536;1.71266;1.87263;1.77847;1.80194;1.58963;1.83033;2.00529;2.50889;1.96942;1.6219;2.59527;1.84643;2.23267;2.13505;1.93912;2.08592;2.22984;1.6345;2.03808;2.09021;2.30434;1.90799;1.74211;2.12213;1.82726;2.15881;1.66964;2.08552;1.94647;1.6265;2.1105;1.84456;2.00621;2.42231;2.05913;1.65860206896552;0.494837398573524;0.813342419283482;0.794395398197422;0.624924379915306;8.65973959207622e-15;0;4.2277292777726e-12;0.0238334305576916;0.661525891005911;0.661525891005911;0.8270994;0.0757892975181853;1.0173626;0.140718784932219;0.999442;0.0620048307956727;1.494162;0.164099187444667;1.74843;0.175966288532776;1.801132;0.148138724916883;2.108382;0.424870747016078;2.12452;0.121205121385196;1.995024;0.247054170841133;1.90399;0.223344376356334;1.92271;0.197600926364225;2.16255;0.226509546818672
"158";"irrigation_water_consumption_km3";"Portugal";"Other";"PRT";1.56316;1.34502;1.31704;1.56442;1.89392;1.28943;2.12124;1.48724;1.68488;1.98602;1.54149;1.36007;1.93638;1.6242;1.42833;1.97255;1.87492;1.83327;1.50676;1.31269;1.50607;1.71425;2.29083;2.14618;2.06178;1.65301;1.72973;2.04057;2.12462;1.71296;1.69122;1.56977;2.52131;2.55813;2.1849;1.59096;1.82977;1.67842;1.47817;1.27984;2.14131;1.62256;1.47166;1.643;1.31499;1.54335;1.83906;1.97354;1.22023;1.50182;1.17063;1.22061;1.00408;1.4972;1.56323;1.63819;1.17031;2.09472;1.68337948275862;0.340590881415279;-0.12260263846762;-0.133962902580824;-0.0937689050211736;0.35921944813932;0.315173929284683;0.29846172517308;-0.00247276846411754;0.0150314069592211;0.0150314069592211;1.536712;0.231336549036247;1.713762;0.343644719034063;1.578094;0.224609769444697;1.700038;0.278384683612443;1.943822;0.32388559657694;1.852178;0.214335744499139;2.105066;0.458996144460931;1.571432;0.20753914828292;1.638704;0.310477989284265;1.6156;0.296874890736822;1.29115;0.23366336672658;1.63440666666667;0.462216612891979
"159";"irrigation_water_consumption_km3";"Paraguay";"LCR";"PRY";0.0543573;0.0503818;0.069634;0.0522788;0.0699731;0.0599332;0.0624693;0.0464197;0.0795945;0.0863496;0.0874191;0.065536;0.0869894;0.0955291;0.0978475;0.0878692;0.0899397;0.092461;0.121364;0.110791;0.138409;0.113109;0.114506;0.133342;0.115403;0.112403;0.122396;0.169244;0.119862;0.120604;0.17306;0.117822;0.113745;0.152358;0.111329;0.138163;0.12747;0.180219;0.106737;0.123409;0.10579;0.168712;0.13949;0.134665;0.1217;0.132778;0.159522;0.159945;0.143773;0.134119;0.161011;0.132664;0.132912;0.173535;0.215296;0.173382;0.135691;0.118935;0.117493918965517;0.0370155867764286;0.807936613599147;0.814697468393368;0.639443436176649;1.77635683940025e-14;0;1.33781874467331e-12;0.00177097548063612;0.65276157159406;0.65276157159406;0.059325;0.00966909145912893;0.06695326;0.0160236791974565;0.08666422;0.0127546963427986;0.10048498;0.0148061863314629;0.1229538;0.0119590749934934;0.1289018;0.022872474750232;0.1336628;0.0276047921328888;0.1351996;0.0275880983360579;0.1340714;0.0233590126032759;0.1460274;0.0132121414729029;0.1630836;0.0341882277151068;0.142669333333333;0.0278862296543174
"16";"irrigation_water_consumption_km3";"Benin";"AFR";"BEN";0.00375602;0.00297175;0.00272848;0.00407966;0.00298182;0.00223698;0.00649295;0.00564654;0.00738402;0.00646263;0.00469613;0.00618816;0.00603735;0.00867663;0.00952732;0.0110677;0.00856681;0.0112317;0.0186457;0.0242436;0.0214071;0.0241675;0.0319383;0.036131;0.0368001;0.04524;0.0353928;0.0344885;0.0340717;0.0346344;0.0296865;0.0366395;0.037472;0.0264822;0.0398122;0.0333695;0.0312627;0.0319944;0.0325626;0.0384809;0.0423328;0.0343915;0.0487609;0.0497188;0.0408411;0.0353711;0.0387528;0.0406457;0.0425289;0.0381084;0.0368809;0.0404168;0.0382651;0.0488431;0.0455607;0.0454974;0.0424892;0.048552;0.0273036732758621;0.0156522265817135;0.907006158478932;0.901688763111754;0.74107683000605;0;0;2.22044604925031e-16;0.000840692131102149;0.822660171518709;0.822660171518709;0.003303546;0.000581244950670541;0.005644624;0.00200164498381456;0.007025118;0.00200554706717893;0.014751102;0.00650911899057929;0.0300888;0.00698935060216613;0.03676548;0.00476141602330651;0.03401848;0.00565520345849731;0.03353402;0.00287104813909485;0.04320902;0.00627144466506721;0.03908138;0.00269969089841782;0.04199332;0.00505389859534202;0.0455128666666667;0.00303142959234308
"160";"irrigation_water_consumption_km3";"French Polynesia (Fr.)";"Other";"PYF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"161";"irrigation_water_consumption_km3";"Qatar";"MENA";"QAT";0.0137009;0.0135379;0.0146235;0.013463;0.0147239;0.0144897;0.012143;0.0142961;0.0149704;0.0144897;0.0140278;0.014046;0.0155323;0.0152133;0.0141163;0.0157708;0.0150815;0.0146598;0.013401;0.025426;0.0378368;0.0393808;0.0421022;0.0541592;0.0475582;0.0672379;0.075876;0.0763507;0.0821559;0.0911063;0.089488;0.0887864;0.0968691;0.092246;0.105647;0.162261;0.180907;0.150393;0.159703;0.159255;0.17243;0.182746;0.176754;0.183297;0.171259;0.172623;0.173957;0.173665;0.168074;0.176887;0.18585;0.173964;0.182584;0.205658;0.204186;0.202922;0.202939;0.207409;0.0950730413793103;0.0741576575891373;0.958299028065155;0.960887152704516;0.849621824065304;0;6.54986007810544e-33;0;0.00420830948967973;0.918337027190617;0.918337027190617;0.01400984;0.00061312020681103;0.01407778;0.0011098607917212;0.01458714;0.000726771596170352;0.01686782;0.00486135346811976;0.04420744;0.00668166638706244;0.07854536;0.00881212062661423;0.0946073;0.0069400389465766;0.1625038;0.0112228269700642;0.1772972;0.0056154158973312;0.1730412;0.00319632448290219;0.1904484;0.0139174629440858;0.204423333333333;0.00258567715179861
"162";"irrigation_water_consumption_km3";"Reunion (Fr.)";"Other";"REU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"163";"irrigation_water_consumption_km3";"Romania";"ECA";"ROU";0.363259;0.267942;0.204133;0.336678;0.351798;0.380186;0.216067;0.369163;0.22548;0.469403;0.540894;0.334503;0.487166;0.729991;0.441772;1.27333;1.25644;1.1135;0.948138;1.20055;1.55875;0.706511;1.32253;2.09151;1.5851;2.59018;2.03349;3.06986;4.22541;3.47731;3.56081;3.25483;5.3555;0.980946;5.3223;3.60537;3.52755;1.71816;3.23993;0.422911;2.9846;1.07381;6.07746;3.74838;2.61634;5.2859;1.40849;1.09574;3.16988;4.79929;5.74109;2.9498;2.4932;5.94675;5.44695;4.23005;2.19695;4.5052;2.25740053448276;1.79565955119676;0.733110913887373;0.783998277400105;0.606775559588627;6.01048100179469e-11;0;1.71880287780368e-11;0.0779550591220885;0.537451612060778;0.537451612060778;0.304762;0.0673327992177661;0.3320598;0.108822695912663;0.5068652;0.146011123729324;1.1583916;0.133063412788039;1.4528802;0.502642186067982;3.07925;0.837410610722124;3.6948772;1.80161116535428;2.5027842;1.3920068233465;3.300118;1.8329019803361;3.15186;1.9062689643778;4.515558;1.65523867435183;3.64406666666667;1.26076836327429
"164";"irrigation_water_consumption_km3";"Russian Federation";"ECA";"RUS";1.76293;2.65655;1.86145;2.04085;2.84299;2.28446;1.71761;2.67429;2.9485;2.51588;2.86233;2.5118;2.63796;3.36733;4.38516;2.35221;3.60058;5.83446;3.15825;3.10882;2.96532;5.09991;3.77274;5.63455;4.25519;4.94015;5.73534;4.08106;6.97292;3.96909;4.77369;4.35373;3.52126;5.94576;5.29474;3.51698;5.82676;7.08422;6.45342;4.42467;6.96771;5.85059;4.39122;4.83519;5.81683;4.63124;3.69595;5.05493;5.22145;6.53629;5.1823;5.1354;7.24463;5.76502;7.27163;5.31531;7.95553;6.77954;4.47235637931034;1.63324810733649;0.79319427924959;0.795318219569965;0.609195402298851;1.14797060746241e-13;0;1.42892364607405e-11;0.0767153652834595;0.62915716463428;0.62915716463428;2.232954;0.486677311449794;2.428148;0.464908454074563;3.152916;0.762405448190135;3.610864;1.32151451321202;4.345542;1.05734231541635;5.139712;1.2496348668191;4.777836;0.920611555885543;5.46121;1.46686011698457;5.572308;1.00283229296827;5.027972;1.03015321041096;6.119796;1.06838351448813;6.68346;1.32272972934761
"165";"irrigation_water_consumption_km3";"Rwanda";"AFR";"RWA";0.0279373;0.0273422;0.0274698;0.0250678;0.0269434;0.0272232;0.0283189;0.0283207;0.0282313;0.0266523;0.0282091;0.0290339;0.0273818;0.0279535;0.0273197;0.0282964;0.0288784;0.0268134;0.0282016;0.0265756;0.0269269;0.0318036;0.0322846;0.0315702;0.0299988;0.0311512;0.0332114;0.0308362;0.0313753;0.0316868;0.0313752;0.0319076;0.0315646;0.0315322;0.0338304;0.0373163;0.0375019;0.041582;0.0546127;0.052712;0.0645331;0.0658087;0.0752576;0.0652523;0.066512;0.0692915;0.0647584;0.0698004;0.0611367;0.0625778;0.0678082;0.0639353;0.0716629;0.0813155;0.0826073;0.0825826;0.0759821;0.0759453;0.0433399637931034;0.0193812400733621;0.886728167799834;0.926481897320742;0.764065335753176;0;0;0;0.001017706822726;0.786286843569644;0.786286843569644;0.0269521;0.0011114711557211;0.02774928;0.000768676838469848;0.0279796;0.000699595025711305;0.02775308;0.00100401314334026;0.03051682;0.00218210498418385;0.03165218;0.000925450215840917;0.032042;0.00101843838301588;0.04474498;0.00834411832652198;0.06747274;0.00441214043328179;0.06551296;0.00390498664824862;0.07346584;0.00823520079828051;0.07817;0.00382146799410908
"166";"irrigation_water_consumption_km3";"Saudi Arabia";"MENA";"SAU";3.86287;3.73063;3.83589;3.63726;3.86039;3.65847;3.79211;3.96443;4.04178;3.8665;3.93976;4.13699;4.36261;4.14483;4.11251;4.44257;4.33385;4.30834;4.33846;4.56718;4.66674;5.63943;6.78832;6.61031;7.00504;9.46665;11.5666;11.5861;11.9184;14.1772;14.7212;14.4292;15.5431;15.2702;14.7951;15.4786;16.8611;15.9661;16.7248;15.9868;17.8627;18.6032;18.2789;18.9138;18.6367;18.6276;19.067;18.6954;18.8878;19.8679;19.6195;19.8106;20.3215;22.5487;22.5644;22.6025;22.5835;22.7248;11.8337055172414;7.00095040973202;0.967629006236898;0.993109600418346;0.940713853599516;0;0;0;0.401158963363987;0.936305893711001;0.936305893711001;3.785408;0.0988933178733529;3.864658;0.149253770036137;4.13934;0.150363875980902;4.39808;0.107595858424012;6.141968;0.976069990763982;11.74299;1.67284179556825;14.95176;0.447732133088525;16.20348;0.577275737408043;18.45906;0.402251057176982;19.02914;0.499385990992939;20.97294;1.46824492949916;22.6369333333333;0.0766854831981463
"167";"irrigation_water_consumption_km3";"Senegal";"AFR";"SEN";0.842277;0.901028;0.860289;0.865134;0.914787;0.919947;0.989675;1.00484;1.09034;1.11953;1.00905;0.916925;1.05605;1.0242;1.06939;1.01499;0.961572;0.95539;1.00666;0.856287;0.901499;1.18245;1.10185;1.1279;1.15759;1.16514;1.50527;1.30039;1.45142;1.46272;1.38178;1.37287;1.58749;1.28908;1.27194;1.23008;1.18938;1.37014;1.42269;1.45747;1.37812;1.3879;1.66782;1.7823;1.85137;1.66096;1.94293;1.79949;1.86194;1.71691;1.80947;1.81358;1.84936;2.207;2.01791;1.95372;2.25871;1.84481;1.34675534482759;0.386133082758089;0.92366916804333;0.93251099695469;0.773744706594071;0;0;0;0.0211204943861698;0.853164731993855;0.853164731993855;0.876703;0.030126845644707;1.0248664;0.0804604891999794;1.015123;0.0599625864185327;0.9589798;0.0631980247175495;1.0942578;0.111953367297281;1.376988;0.141503709032661;1.380632;0.125546324398606;1.333952;0.118460073315864;1.613502;0.220411741792492;1.796446;0.112292835612963;1.939464;0.172186845113092;2.01908;0.21455127522343
"168";"irrigation_water_consumption_km3";"Singapore";"Other";"SGP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"169";"irrigation_water_consumption_km3";"Solomon Islands";"EAP";"SLB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
