"FID";"non_irrigation_consumption_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"139";"non_irrigation_consumption_km3";"New Caledonia (Fr.)";"Other";"NCL";0.000390136;0.000390136;0.000391371;0.000406535;0.000424741;0.00044834;0.000474567;0.000477772;0.000494082;0.000514336;0.000554405;0.000599878;0.000669662;0.000720982;0.000789175;0.000830127;0.000897478;0.000988605;0.00100512;0.00102997;0.00105253;0.0011348;0.00119794;0.00114318;0.00114047;0.00112205;0.00112085;0.00115465;0.0013008;0.0014059;0.00157282;0.00161346;0.00171434;0.00176689;0.00184599;0.0019095;0.00192782;0.00206795;0.00210475;0.00207458;0.00208947;0.00209617;0.00204211;0.00212978;0.00217463;0.00225912;0.00237491;0.0025084;0.00262452;0.00273841;0.00285571;0.00290213;0.00294854;0.00294854;0.00295817;0.00294854;0.00294854;0.00294853;0.00154077427586207;0.000862125895697045;0.988525344851625;0.995215914074125;0.963930633110651;0;2.89738555914434e-58;0;5.04671894552273e-05;0.97718235741402;0.97718235741402;0.0004005838;1.51836740184976e-05;0.0004818194;2.44823896464377e-05;0.0006668204;9.35824620604737e-05;0.00095026;8.37429399083887e-05;0.001133784;5.20870053852206e-05;0.00122085;0.000127258973161031;0.0017027;0.000111378253936754;0.00201692;9.09954831296586e-05;0.002106432;4.93113427113883e-05;0.002501072;0.000191102102997325;0.002922618;4.33136337658248e-05;0.00294853666666667;5.77350269186197e-09
"14";"non_irrigation_consumption_km3";"Burundi";"AFR";"BDI";0.0121934;0.0121934;0.0122291;0.0124989;0.0128295;0.0133201;0.013934;0.0122387;0.0125325;0.0130039;0.0132986;0.0136273;0.0147699;0.0150454;0.015046;0.0161083;0.0168508;0.0180833;0.0186383;0.0200324;0.0210413;0.0230329;0.0246168;0.0255502;0.0264872;0.0276382;0.0275999;0.0293347;0.0304381;0.0306918;0.0309647;0.0317995;0.0325241;0.0331642;0.0328136;0.0317699;0.0316094;0.0323365;0.0313594;0.0327258;0.0322757;0.0316914;0.0278206;0.0307759;0.0308571;0.0310418;0.032722;0.0354547;0.0377381;0.0393842;0.042399;0.0448624;0.0482137;0.0482137;0.0483594;0.0482137;0.0482137;0.0482137;0.0272831517241379;0.0113580393916463;0.960809724125719;0.960167442456326;0.870414562021155;0;1.0809524714563e-32;0;0.000646236346857787;0.923155325974538;0.923155325974538;0.01238886;0.000277581020604796;0.01300584;0.000665732422223824;0.01435744;0.000832432227271386;0.01794262;0.00153523147668357;0.02414568;0.00215364812051551;0.02914054;0.00147972672578419;0.03225322;0.000877985180398848;0.0319602;0.000558565220005684;0.03068414;0.00171652500214823;0.03526816;0.00344319022317966;0.04640964;0.00268281633046319;0.0482137;0
"140";"non_irrigation_consumption_km3";"Niger";"AFR";"NER";0.01876;0.01876;0.0188158;0.0190395;0.0197527;0.0204594;0.0207766;0.0223798;0.0229805;0.0226776;0.0227963;0.0232752;0.0248123;0.0245089;0.0257233;0.0276582;0.0295123;0.0305235;0.031764;0.0335641;0.0364778;0.0391527;0.0422097;0.0411841;0.0406222;0.0391344;0.0369223;0.0372799;0.0393219;0.041755;0.0424244;0.0429197;0.0453482;0.0452325;0.0465908;0.0423312;0.0427519;0.0463107;0.0480184;0.0476839;0.0494786;0.051143;0.0478505;0.0537303;0.0569501;0.0615309;0.0655207;0.0698723;0.0737218;0.0787535;0.0856311;0.0845743;0.0885245;0.0894995;0.0892845;0.0882514;0.0891419;0.087946;0.0454071827586207;0.0221403421659968;0.946868725879289;0.99112539809007;0.937972811468107;0;8.96548817779332e-51;0;0.00124143710357131;0.896560384048264;0.896560384048264;0.0190256;0.000422483839927637;0.02185478;0.0011542835145665;0.0242232;0.00118466355139339;0.03060442;0.00223516318800216;0.0399293;0.00222321936726901;0.0388827;0.00193122324059131;0.04450312;0.00176301296847187;0.04541922;0.0027078456505126;0.0518305;0.00359388487781676;0.06987984;0.0067492491425343;0.08750278;0.00225191639542857;0.0884464333333333;0.000621347490003246
"141";"non_irrigation_consumption_km3";"Nigeria";"AFR";"NGA";0.770741;0.770739;0.773014;0.819861;0.845011;0.86141;0.882082;0.9;0.924379;0.873685;0.878603;0.944288;1.14291;0.984489;1.0784;1.14517;1.32894;1.40311;1.52994;1.54115;1.56378;1.70037;1.87997;1.84434;1.77664;1.60339;1.50077;1.52318;1.39649;1.47681;1.47222;1.5229;1.60744;1.59777;1.69962;1.52317;1.57268;1.67267;1.79631;1.83046;1.77716;1.83667;2.01207;2.05701;2.22027;2.32558;2.55023;2.75594;2.99176;3.15842;3.38434;3.21821;3.36445;3.35816;3.35425;3.35411;3.33686;3.32632;1.7817364137931;0.822105046465795;0.922009379454945;0.938847703712818;0.825771324863884;0;0;0;0.044886244793749;0.85010129580289;0.85010129580289;0.7958732;0.034553713435751;0.8883112;0.0245658170167409;1.005738;0.105459535550371;1.389662;0.162996073173558;1.75302;0.126092574523641;1.500128;0.0749656782801303;1.57999;0.0869692600865386;1.679058;0.134470025544729;1.980636;0.177745766419344;2.756386;0.333589029316013;3.335882;0.0667920292400223;3.33909666666667;0.0140293632547359
"142";"non_irrigation_consumption_km3";"Nicaragua";"LCR";"NIC";0.181143;0.181149;0.181666;0.188325;0.194198;0.199968;0.209367;0.242638;0.247427;0.253537;0.256567;0.26196;0.264095;0.293146;0.297971;0.317607;0.351109;0.355947;0.372892;0.380573;0.358049;0.351386;0.387069;0.402776;0.400694;0.412849;0.431059;0.413475;0.421969;0.450932;0.36823;0.311847;0.310481;0.349709;0.370668;0.368625;0.432137;0.443686;0.450569;0.454853;0.446776;0.471862;0.480378;0.462416;0.462815;0.463073;0.503929;0.516154;0.533331;0.528198;0.568205;0.565186;0.575653;0.575529;0.57721;0.57558;0.575266;0.573494;0.389265568965517;0.120287568966617;0.954139981454773;0.950229167307515;0.862068965517242;0;0;0;0.00679647091574635;0.910383104210516;0.910383104210516;0.1852962;0.00583185996916936;0.2305874;0.0242039576371303;0.2747478;0.0192701987976253;0.3556256;0.024425490042167;0.3799948;0.0239664652942398;0.4260568;0.0157579770338708;0.342187;0.0294608712108111;0.429974;0.0353536277487898;0.4648494;0.0125202035047359;0.508937;0.0280478386243931;0.5723566;0.00531834450745719;0.57478;0.00112472040970193
"143";"non_irrigation_consumption_km3";"Netherlands, The";"Other";"NLD";0.974883;0.968959;0.976227;0.996273;1.00276;0.986138;0.985193;1.02178;1.05437;1.09141;1.13246;1.14976;1.14506;0.923856;0.846129;0.956848;0.957757;0.966171;0.962191;1.03489;1.04757;1.10907;1.13375;1.0628;1.20396;1.20139;1.1899;1.18647;1.16458;1.10336;1.2506;1.27445;1.19814;1.21093;1.24214;1.24267;1.24586;1.22011;1.21004;1.35729;1.35518;1.35984;1.3844;1.39645;1.42969;1.30526;1.41813;1.40086;1.40307;1.32895;1.3489;1.3211;1.32852;1.32917;1.33236;1.32518;1.3265;1.32879;1.17949215517241;0.157118915385745;0.884514009346386;0.873942600510628;0.679370840895342;0;0;4.9515946898282e-14;0.00822969629948622;0.782365032730017;0.782365032730017;0.9838204;0.0147662939426249;1.0277782;0.0456604689989054;1.039453;0.143794654048751;0.9755714;0.0333692129259892;1.11143;0.0622666230817121;1.16914;0.0391125651165965;1.235252;0.0307747830211685;1.255194;0.0590282519646314;1.385112;0.0302111481079418;1.371254;0.0505741260923013;1.33201;0.0103037420386964;1.32682333333333;0.00182659063102084
"144";"non_irrigation_consumption_km3";"Norway";"Other";"NOR";0.666834;0.666834;0.668731;0.689865;0.708666;0.726233;0.750629;0.778984;0.78928;0.789126;0.787642;0.794044;0.835592;0.871577;0.919455;0.977447;1.04053;1.09692;1.11054;1.13619;1.18528;1.24789;1.33617;1.33041;1.32052;1.31345;1.31885;1.34653;1.42183;1.44471;1.46576;1.47029;1.53769;1.54887;1.58814;1.54114;1.56914;1.66037;1.67861;1.67278;1.66277;1.66682;1.67312;1.67183;1.69094;1.77603;1.87376;1.9572;2.0195;2.11167;2.18718;2.07148;2.12797;2.12797;2.13406;2.12797;2.12797;2.12797;1.3955130862069;0.484483383494874;0.991018904775496;0.994138242881649;0.954178306483441;0;8.43914265553324e-56;0;0.0284322642037587;0.982118469622423;0.982118469622423;0.680186;0.0186585253570586;0.7668504;0.0276560145411446;0.841662;0.0551569064079921;1.0723254;0.0635546917685862;1.284054;0.0656864965575118;1.369074;0.0604746052488149;1.52215;0.0528663924435931;1.624408;0.0643410527579398;1.673096;0.0107938190646314;1.947632;0.129488744954919;2.129732;0.040983255971189;2.12797;0
"145";"non_irrigation_consumption_km3";"Nepal";"SOA";"NPL";0.111543;0.111588;0.111817;0.112343;0.115401;0.118243;0.122215;0.125596;0.129352;0.129307;0.128784;0.130905;0.135041;0.13365;0.139308;0.141184;0.150228;0.159316;0.158473;0.16053;0.16912;0.176075;0.182746;0.190468;0.194191;0.1985;0.20299;0.20768;0.215923;0.222143;0.232308;0.233368;0.239357;0.241123;0.231998;0.242308;0.252847;0.260454;0.269267;0.277548;0.283364;0.287834;0.304663;0.30307;0.310771;0.322382;0.340269;0.354268;0.369043;0.395614;0.410774;0.420205;0.438594;0.44176;0.437221;0.436583;0.397148;0.402164;0.236568362068966;0.104654265797618;0.969282029048168;0.995447414562121;0.967332123411978;0;0;0;0.00600700116890701;0.939507651835729;0.939507651835729;0.1125384;0.00163149924915704;0.1249426;0.004776038347836;0.1335376;0.00403415595880972;0.1539462;0.00820627584230509;0.18252;0.0102534390084498;0.2094472;0.009588781710937;0.2356308;0.00428390379210365;0.2604848;0.0137569330411978;0.2979404;0.01173393797069;0.3563152;0.0279263594064819;0.4297108;0.0135042603907063;0.411965;0.0214668234026369
"146";"non_irrigation_consumption_km3";"Nauru";"Other";"NRU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"147";"non_irrigation_consumption_km3";"New Zealand";"Other";"NZL";0.313433;0.313433;0.314437;0.322335;0.333202;0.348977;0.364747;0.341804;0.351581;0.356741;0.344872;0.358825;0.376557;0.403652;0.436668;0.479326;0.493865;0.487365;0.498901;0.522072;0.540352;0.556828;0.565368;0.567039;0.56725;0.571011;0.564725;0.560945;0.582694;0.625755;0.648495;0.641697;0.651517;0.641171;0.640886;0.678082;0.71033;0.733038;0.758474;0.746129;0.711592;0.726035;0.703523;0.710483;0.764584;0.848756;0.887911;0.837466;0.844812;0.888057;0.854912;0.871649;0.876166;0.876166;0.878971;0.876148;0.876146;0.876164;0.607312413793103;0.192687785591645;0.987753068951904;0.984157746251297;0.908595808110627;0;9.11189016951702e-44;0;0.0112707597895966;0.975656125223904;0.975656125223904;0.319368;0.00858699388610472;0.35277;0.00859172706735962;0.3841148;0.0366750347334532;0.4963058;0.0161620012900631;0.5593674;0.0114567667690322;0.581026;0.0263283832203954;0.6447532;0.00492132626433162;0.7252106;0.0318113133303232;0.7232434;0.0245169091914132;0.8614004;0.024603341262926;0.8715728;0.00967621308674007;0.876152666666667;9.86576572466112e-06
"148";"non_irrigation_consumption_km3";"Oman";"MENA";"OMN";0.000231777;0.000231777;0.000232422;0.000235091;0.000250936;0.000256233;0.000258665;0.000263187;0.000269488;0.000309701;0.000367636;0.000396755;0.000405934;0.00034541;0.000358438;0.000396437;0.000590485;0.000648583;0.000709756;0.000749544;0.000750395;0.000844278;0.000996432;0.00106826;0.00111088;0.00113971;0.00121158;0.00127336;0.00117406;0.00121255;0.00124972;0.00130611;0.00149216;0.0015051;0.00156428;0.00158167;0.00161395;0.00174448;0.00181902;0.00187024;0.00183171;0.00191831;0.00208663;0.00213284;0.00216063;0.00222764;0.00234046;0.00253574;0.00270264;0.00283381;0.00319719;0.00298252;0.00303004;0.00303004;0.00303842;0.00303004;0.00303004;0.00303004;0.00139957293103448;0.000971948544214668;0.979734786575846;0.995492151594253;0.968745914216013;0;5.4997468982966e-59;0;5.63900425728254e-05;0.959880252026813;0.959880252026813;0.0002364006;8.23980456685716e-06;0.0002714548;2.1967469203347e-05;0.0003748346;2.56619954173482e-05;0.000618961;0.000138294005609426;0.000954049;0.000152447579456022;0.001202252;4.98891237646043e-05;0.001423474;0.000137087254258009;0.001725872;0.000125683807509162;0.002026024;0.000143667808433205;0.002528058;0.000249732936193847;0.003055642;8.21434496475526e-05;0.00303004;0
"149";"non_irrigation_consumption_km3";"Pakistan";"SOA";"PAK";0.538323;0.543005;0.540432;0.566526;0.571935;0.581455;0.600808;0.617315;0.634751;0.662396;0.674889;0.687949;0.721894;0.675347;0.655;0.593493;0.647336;0.7066;0.743921;0.769466;0.81059;0.839036;0.883355;0.936577;0.965167;0.957382;0.974199;0.975639;1.04592;1.0583;1.11308;1.14121;1.15621;1.19561;1.23077;1.24261;1.25856;1.33684;1.36292;1.35903;1.36839;1.37218;1.42867;1.41955;1.44138;1.53874;1.61959;1.70734;1.79363;1.88219;1.96193;1.94685;2.02347;2.03538;2.02897;2.03346;2.02962;2.04288;1.14224251724138;0.494236360064456;0.973260225604925;0.993417207542527;0.961282516636419;0;0;0;0.0284848730505396;0.947235466744545;0.947235466744545;0.5520442;0.0158917282792023;0.619345;0.0311212419658984;0.6830158;0.0247264601126;0.6921632;0.0717779565235734;0.886945;0.0646534282037697;1.002288;0.046251501397252;1.167376;0.046296200492049;1.311992;0.0572112276568158;1.406034;0.0335692363630751;1.708298;0.136143233654853;1.99932;0.0415745763658513;2.03532;0.00682287329502747
"15";"non_irrigation_consumption_km3";"Belgium";"Other";"BEL";1.20142;1.13745;1.19256;1.22319;1.22201;1.24384;1.25596;1.27873;1.30727;1.31017;1.31639;1.36045;1.39671;1.3882;1.12284;1.05678;1.06676;1.13148;1.08975;1.20401;1.26594;1.30124;1.35018;1.27306;1.7796;1.78157;1.80762;1.77604;1.87402;1.41369;2.07563;2.06984;1.43825;1.44539;1.53107;1.5254;1.55929;1.56782;1.5178;2.23887;2.28391;2.31768;2.28654;2.28429;2.33343;1.57334;1.71673;1.73523;1.74505;1.76301;1.8013;1.72656;1.75801;1.7428;1.77277;1.75633;1.75539;1.74152;1.57227896551724;0.356645390331244;0.699076399107875;0.729182687871051;0.547489413188143;1.03896091729894e-09;0;1.27332278054837e-09;0.0147642665108122;0.488707811789632;0.488707811789632;1.195326;0.034938722500973;1.279194;0.0297393414520228;1.316918;0.112926381638659;1.109756;0.0600231232942772;1.394004;0.21808130199538;1.730588;0.181380855301766;1.712036;0.331297394918825;1.681836;0.312123404649507;2.30117;0.0229682748590311;1.706672;0.0763887853025561;1.760288;0.0286634867034699;1.75108;0.00829253278558488
"150";"non_irrigation_consumption_km3";"Panama";"LCR";"PAN";0.175743;0.175743;0.176248;0.182223;0.187207;0.193651;0.198552;0.207186;0.213557;0.221454;0.22757;0.235216;0.241921;0.241525;0.250904;0.264031;0.275585;0.285319;0.293141;0.301504;0.318364;0.334587;0.377443;0.389663;0.403059;0.412642;0.421016;0.430123;0.438928;0.443336;0.426421;0.430814;0.443401;0.454543;0.472973;0.469735;0.468191;0.449794;0.478592;0.496898;0.516794;0.529597;0.535946;0.543575;0.554211;0.568821;0.590795;0.613472;0.640416;0.677161;0.718919;0.714235;0.739582;0.739571;0.74139;0.739517;0.739494;0.739536;0.426755775862069;0.181319307761154;0.986145466536452;0.996539366745062;0.969440286433488;0;3.40014568736117e-62;0;0.0105885296071856;0.972482881170393;0.972482881170393;0.1794328;0.00513798600620905;0.20688;0.0111964220400984;0.2394272;0.00866983475621076;0.283916;0.0146733224254086;0.3646232;0.0364373999923156;0.429209;0.0126140519263241;0.4456304;0.0188450868610362;0.472642;0.0171322006029582;0.5360246;0.0141323200607685;0.618133;0.0423721647488065;0.7307394;0.0130550860701874;0.739515666666667;2.10317220724565e-05
"151";"non_irrigation_consumption_km3";"Peru";"LCR";"PER";0.375245;0.375632;0.375728;0.392904;0.410274;0.42573;0.45355;0.474626;0.50146;0.508431;0.499857;0.519499;0.549957;0.629417;0.654654;0.691845;0.743734;0.792157;0.782369;0.769481;0.734414;0.796038;0.874209;0.934439;0.938625;0.867893;0.888018;0.880495;0.876448;0.95997;0.819384;0.920189;0.992935;1.08635;1.09539;1.10145;1.1933;1.27373;1.29421;1.32382;1.3193;1.29333;1.31522;1.32754;1.3591;1.39866;1.46315;1.52905;1.59942;1.69038;1.78351;1.80581;1.92942;1.93729;1.93562;1.89998;1.9112;1.88981;1.03733874137931;0.48371740795121;0.978921461311784;0.991140914823587;0.939503932244404;0;0;0;0.0280407862745698;0.958287227416795;0.958287227416795;0.3859566;0.0155367492352809;0.4727594;0.0342068604054801;0.5706768;0.068129477124076;0.7559172;0.0401580461202982;0.855545;0.0890065963033078;0.8945648;0.0372768809277278;0.9828496;0.116325774122935;1.237302;0.0900594607467755;1.322898;0.0238657541259437;1.536132;0.114097430163874;1.87833;0.0768417149079847;1.90033;0.0106992943692563
"152";"non_irrigation_consumption_km3";"Philippines";"EAP";"PHL";3.00973;3.02322;3.03735;3.12946;3.42443;2.79198;3.5515;3.64407;3.03819;3.02779;3.08931;3.22344;3.72518;4.13197;4.227;4.47431;4.8541;4.96826;5.18803;5.43895;5.66674;6.00579;6.29113;6.42368;6.49714;6.16534;6.29606;6.27865;6.19535;6.30186;6.61892;6.97219;7.00907;7.05196;7.24813;7.40356;7.94393;8.21834;8.58085;8.55135;7.93311;8.71282;8.66545;8.53776;8.61838;8.6685;8.89943;9.09514;9.72949;10.1526;10.8208;10.7126;10.9569;11.2755;11.292;11.1818;11.0543;11.0874;6.72607396551724;2.66779547241902;0.987204802315543;0.98818788643145;0.927404718693285;0;0;0;0.155958988895381;0.974573321714867;0.974573321714867;3.124838;0.173930265537657;3.210706;0.368271775771644;3.67938;0.515482031937099;4.98473;0.36246059530658;6.176896;0.341337214686591;6.247452;0.0627560401077059;6.980054;0.228230558492941;8.139606;0.487463137816594;8.493504;0.319866760902098;9.309032;0.614857042222011;11.01156;0.263184864686402;11.1078333333333;0.0661604363145635
"153";"non_irrigation_consumption_km3";"Palau";"EAP";"PLW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"154";"non_irrigation_consumption_km3";"Papua New Guinea";"EAP";"PNG";0.0213616;0.0213616;0.0214242;0.0195207;0.0200011;0.0204059;0.0211569;0.0220416;0.0229966;0.0239517;0.0247789;0.0258949;0.0272692;0.0282574;0.0299917;0.0341055;0.035476;0.0346679;0.0359206;0.037034;0.0392272;0.0413113;0.0428459;0.0427653;0.0422353;0.0435054;0.0436822;0.0433004;0.0446616;0.0473776;0.0498873;0.0497219;0.0482753;0.0513088;0.054171;0.056738;0.0593553;0.0564553;0.0591992;0.0593235;0.055107;0.054161;0.0539127;0.0518433;0.0525752;0.0549698;0.0576435;0.0623444;0.0656279;0.0688602;0.0747307;0.0752891;0.0802302;0.0802281;0.0804749;0.0802296;0.0802297;0.0802281;0.0467526068965517;0.0186294820241848;0.976292251653227;0.979451212472769;0.901331884261642;0;1.2470265639762e-40;0;0.00107703853702051;0.953146560638126;0.953146560638126;0.02073384;0.000904624056169192;0.02211054;0.00141376730511071;0.02723842;0.00202941512682842;0.0354408;0.00113469531372964;0.041677;0.00149980661420065;0.04450544;0.00168846191191865;0.05067286;0.00223109426806668;0.05821426;0.001481196841409;0.05351984;0.00130265431830551;0.06188916;0.00567194831103035;0.0781906;0.00291200150927159;0.0802291333333333;8.96288643985024e-07
"155";"non_irrigation_consumption_km3";"Poland";"ECA";"POL";3.53404;3.53384;3.54407;3.54639;3.5707;3.57293;3.67381;3.71879;3.79733;3.82759;3.85629;3.93407;4.02825;4.17647;4.25034;4.42934;4.62923;4.73011;4.77944;4.93528;5.11253;5.44105;5.69556;5.84022;5.72098;5.51709;5.48773;5.45182;5.51738;5.2798;5.40066;5.71908;5.44691;5.88412;5.95884;5.96965;6.15772;6.62812;6.78012;6.78276;7.00624;6.9313;7.00584;7.22291;7.31189;7.41912;7.67512;8.11055;8.30261;8.77584;9.19519;8.80216;9.00057;8.99912;9.02752;9.00003;8.99896;8.97346;5.92446344827586;1.82226581701603;0.977377517852564;0.984373558091606;0.922565033272837;0;0;0;0.105468967362883;0.955266812403637;0.955266812403637;3.545808;0.0150390315512668;3.71809;0.101614297222389;4.049084;0.163983972326566;4.70068;0.187641227212998;5.562068;0.290332327979507;5.450764;0.0992888706250605;5.681922;0.251638271969905;6.463674;0.376385439383619;7.095636;0.162807978090756;8.056648;0.532129079613208;9.004912;0.139532803204121;8.99081666666667;0.015040832202154
"156";"non_irrigation_consumption_km3";"Puerto Rico (U.S.)";"Other";"PRI";0.119988;0.119988;0.12032;0.124054;0.1284;0.132679;0.136953;0.140408;0.144582;0.149619;0.155043;0.160614;0.166711;0.17379;0.180007;0.186184;0.192196;0.195033;0.200625;0.207472;0.216218;0.225022;0.235195;0.243112;0.23989;0.243281;0.218926;0.188575;0.187103;0.177952;0.186236;0.193725;0.2016;0.207696;0.215147;0.222273;0.229875;0.234571;0.240967;0.247875;0.260277;0.267998;0.276163;0.291144;0.266371;0.274822;0.287594;0.299684;0.312228;0.324265;0.337984;0.339572;0.340792;0.340792;0.341758;0.340792;0.340792;0.340792;0.225409051724138;0.068540822415428;0.948287026635313;0.943243583548783;0.859488856221726;0;1.74398130875149e-28;0;0.00384892758928293;0.899248284884842;0.899248284884842;0.12255;0.00369408662594693;0.1408482;0.00657591025638276;0.167233;0.00998560301133587;0.196302;0.00812866455821619;0.2318874;0.0111089747861808;0.2031674;0.0272224808806986;0.2008808;0.0113596248045435;0.2351122;0.00987084045053916;0.2723906;0.0119183769574552;0.2997186;0.01953112039285;0.3401796;0.00145183084414128;0.340792;0
"157";"non_irrigation_consumption_km3";"Korea, Democratic People's Republic of";"Other";"PRK";1.23795;1.23886;1.2432;1.22738;1.22868;1.23581;1.28888;1.32368;1.31833;1.33526;1.36409;1.38146;1.38925;1.41408;1.42822;1.53566;1.65957;1.72045;1.77852;1.86134;1.86121;1.9934;2.07807;2.09191;2.09879;2.1197;2.15944;2.20603;2.2387;2.24009;2.26497;2.3132;2.36825;2.37341;2.39264;2.41636;2.49809;2.63859;2.71544;2.72641;2.59221;2.7294;2.82165;2.86001;2.9342;3.02747;3.12428;3.20841;3.38595;3.5227;3.72359;3.57617;3.63784;3.76081;3.61979;3.76296;3.7171;3.56289;2.30297931034483;0.823124776465327;0.985157849366363;0.994893721738596;0.964912280701754;0;0;0;0.0480199956934998;0.970535988168154;0.970535988168154;1.235214;0.00686694837609844;1.300392;0.0399475940451987;1.39542;0.0256834333764005;1.711108;0.123125414395242;2.024676;0.100701956684068;2.192792;0.0523800684421088;2.342494;0.0524449733530298;2.598978;0.136838540879388;2.787494;0.131775003813318;3.253762;0.199894832774637;3.66364;0.0762815095550686;3.68098333333333;0.104810836430845
"158";"non_irrigation_consumption_km3";"Portugal";"Other";"PRT";0.893194;0.900217;0.903126;0.929079;0.956037;0.983934;1.01594;1.04513;1.09024;1.09565;1.07948;1.14378;1.21429;1.30157;1.38118;1.48393;1.54123;1.55475;1.57455;1.62653;1.67684;1.73728;1.84288;1.75245;1.75943;1.63844;1.71282;1.74647;1.9317;2.03555;2.1592;2.17512;2.34585;2.41093;2.37859;2.38229;2.35567;2.40085;2.56499;2.53042;2.57735;2.58655;2.51722;2.57938;2.64497;2.82332;2.9489;2.89626;2.98965;3.14116;3.17729;3.10895;3.11121;3.11121;3.09258;3.11121;3.11121;3.06973;2.03189236206897;0.75872355251786;0.991181493796094;0.989632056995474;0.935153060860331;0;6.84394301773032e-49;0;0.0445335555999873;0.982440753643855;0.982440753643855;0.9163306;0.0260212976674877;1.0461788;0.0479027376795941;1.22406;0.120559323778794;1.556198;0.051798136259908;1.753776;0.0595073838275554;1.812996;0.164735894176102;2.293938;0.118131273039784;2.446844;0.0942586737653358;2.581094;0.0452955696509051;2.959858;0.118917394942876;3.120248;0.0328265276872228;3.09738333333333;0.0239484891659857
"159";"non_irrigation_consumption_km3";"Paraguay";"LCR";"PRY";0.0962005;0.0962029;0.096492;0.0979247;0.100169;0.0980164;0.104107;0.110065;0.111245;0.110614;0.112905;0.116423;0.118118;0.125457;0.129946;0.142776;0.156149;0.157615;0.162201;0.171591;0.179287;0.192913;0.207611;0.218568;0.217521;0.222609;0.20868;0.205114;0.215493;0.219205;0.226023;0.220097;0.242899;0.258261;0.266245;0.275725;0.281316;0.29367;0.300756;0.305849;0.300878;0.295879;0.295492;0.289856;0.250629;0.26347;0.28001;0.29669;0.31435;0.33914;0.363282;0.349411;0.370627;0.370635;0.371679;0.370635;0.370651;0.370647;0.224758974137931;0.0910554314355081;0.981487365527583;0.981497147016134;0.917397923990742;0;6.79569611727805e-42;0;0.00529226022024665;0.963317448690273;0.963317448690273;0.09739782;0.00170579600099191;0.10680948;0.00568700876137886;0.1205698;0.0069597823744712;0.1580664;0.010460476079032;0.20318;0.0168699090394702;0.2142202;0.00725356655032544;0.242705;0.0199096029593762;0.2914632;0.0127361095590451;0.2865468;0.0204543944838267;0.298732;0.029473802265741;0.3651268;0.00940629375471549;0.370644333333333;8.32666399787286e-06
