"FID";"total_groundwater_recharge_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"144";"total_groundwater_recharge_km3";"Norway";"Other";"NOR";93.7009;103.78;73.5835;122.995;120.76;98.1523;139.196;103.528;104.01;148.409;98.4351;73.9007;82.8897;125.295;99.2236;126.889;114.115;134.983;96.0292;90.4575;101.571;112.923;76.6708;125.992;120.476;150.046;112.944;117.812;110.294;107.537;122.475;165.998;140.201;114.563;138.348;107.02;108.876;142.084;88.8391;123.898;125.671;138.567;158.621;129.776;103.637;102.729;117.519;150.836;117.317;148.096;126.29;124.693;98.9215;140.136;132.438;107.065;111.515;150.506;117.641963793103;21.2954582674639;0.372770513290648;0.371866252422406;0.251058681185723;0.00395420577036099;0.00427054993961584;0.00537238064165857;0.470087997170014;0.138957855578975;0.138957855578975;102.96388;20.4182714424361;118.65906;23.2964373664301;95.94882;19.5880337424919;112.49474;19.1852531619471;107.52656;19.52772807748;119.7266;17.3673232191953;136.317;19.7801014785061;114.14342;19.9663797314886;131.2544;19.9905335046366;127.2994;21.1274655436945;124.4957;15.5322025064058;123.028666666667;23.8998642325293
"145";"total_groundwater_recharge_km3";"Nepal";"SOA";"NPL";37.4809;37.6823;40.8269;50.0679;53.5948;53.2487;40.8292;37.9638;36.0128;37.1321;46.577;40.0758;47.1417;60.5886;35.5354;52.0678;48.5873;56.9204;41.9887;36.0087;51.5571;45.6455;61.6259;55.3718;40.7444;57.4147;59.4488;63.9878;53.6695;61.8531;60.7267;59.4567;65.0328;39.8964;33.7521;46.1706;49.9166;50.1883;58.9614;55.2519;77.4444;76.0767;63.3417;52.0347;55.3786;53.8317;54.1685;36.0554;39.3081;43.8397;52.8197;36.6904;53.0329;77.7178;55.3694;48.5848;5.08029;36.1512;49.6194636206897;12.3272676472656;0.139438039863751;0.187363499338645;0.14216575922565;0.296521458468482;0.158677506010453;0.114939016492493;0.101788500107664;0.019442966961046;0.019442966961046;43.93056;7.43868351242342;41.03732;7.0552141198549;45.9837;9.47452278745478;47.11458;8.25337226211202;50.98894;8.15751396646062;59.27478;3.99279463496434;51.77294;13.9717281480495;52.09776;5.01479997836404;64.85522;11.6283260720105;45.44068;8.28913767662234;55.12604;14.6630496951691;29.9387633333333;22.4077302417722
"146";"total_groundwater_recharge_km3";"Nauru";"Other";"NRU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"147";"total_groundwater_recharge_km3";"New Zealand";"Other";"NZL";235.355;225.071;246.456;245.884;274.071;209.621;238.675;261.087;251.987;239.96;268.423;203.494;263.568;259.664;245.69;204.846;248.127;255.288;263.941;270.471;234.716;279.162;255.108;251.93;205.216;236.657;239.111;223.986;238.238;233.913;248.839;243.103;249.908;250.987;247.561;201.64;257.063;273.711;258.653;215.555;241.919;218.773;213.351;210.718;234.833;205.158;227.347;195.889;220.083;179.697;225.515;219.701;220.109;247.46;203.606;157.928;165.923;189.921;233.356327586207;26.746445009481;-0.525427823640084;-0.487649573964133;-0.339382940108893;2.28546348180677e-05;0.000125877630298092;0.000167766287799569;-0.832203912762605;0.276074397855151;0.276074397855151;245.3674;18.2862009805208;240.266;19.4463160007236;248.1678;26.3699156274721;248.5346;25.8506824145901;245.2264;27.4112651805786;234.381;6.13808956435144;248.0796;3.05811229355626;241.3244;30.966874831019;223.9188;13.7435961160098;205.6348;19.0272668610077;223.2782;15.8082127927227;171.257333333333;16.6502055943263
"148";"total_groundwater_recharge_km3";"Oman";"MENA";"OMN";0.000130763;-0.00131262;0.220517;0.979843;0.538329;2.41912;0.836539;1.46686;1.11013;0.600385;1.71151;1.23156;7.30494;1.66083;10.1561;3.26337;0.986737;2.10107;8.54574;3.66908;6.20495;3.92832;2.03128;4.13846;8.57726;12.565;2.76495;1.34941;2.83456;9.67698;5.0371;6.13093;7.60097;2.71083;8.58037;3.65958;2.66793;9.57843;9.42291;13.4257;5.71551;3.76166;1.78481;2.17345;2.80108;4.52669;3.4757;6.09689;4.40316;9.97526;4.89543;3.79929;5.74574;4.28731;4.32686;7.46472;7.92735;5.59221;4.49035376108621;3.29463746236747;0.437533927553236;0.559137469623797;0.410768300060496;0.000593628566709192;7.42309057835452e-06;5.24547914948492e-06;0.0853630625552615;0.191435937760163;0.191435937760163;0.3475014286;0.416753431255827;1.2866068;0.710577724217203;4.412988;4.07248581874388;3.7131994;2.89785697033891;4.976054;2.49749245183644;5.83818;4.9649276077955;6.01204;2.29039558993638;7.75091;4.49761941875366;3.247302;1.56905783232168;5.69554;2.57105188169162;4.610926;0.743794182707824;6.99476;1.23647341503972
"149";"total_groundwater_recharge_km3";"Pakistan";"SOA";"PAK";33.8346;60.7552;40.7677;47.5515;36.1001;27.5652;48.6589;32.8606;42.624;43.3562;36.6101;39.5288;38.4399;42.6095;35.2628;67.0465;35.4037;63.8834;75.1916;55.8046;74.2014;51.3863;63.5146;66.4687;58.6398;87.6514;61.1714;49.328;67.1522;45.837;67.192;59.8365;75.0944;65.3003;75.808;49.863;76.2675;81.4705;84.7213;78.9807;73.9145;50.7223;45.7088;52.1891;40.9004;77.835;52.8009;72.8987;81.7821;78.045;81.5664;50.9841;95.013;73.6812;48.2809;68.4436;48.3513;80.7539;58.9243293103448;16.897650380577;0.562222686974289;0.577224768525639;0.405928614640048;4.37461977642606e-06;3.30598271212008e-06;6.76158733314836e-06;0.562581319019346;0.316094349748592;0.316094349748592;43.80182;10.8321863350387;39.01298;8.57103034424683;38.49022;2.82845979766374;59.46596;15.1382960534863;62.84216;8.53716667302449;62.228;16.6342139712101;68.64624;6.7784810431984;74.2606;13.9907003030585;52.68702;12.6721537390848;72.67234;11.5480694006834;69.90512;20.039097771282;65.8496;16.3563060832818
"15";"total_groundwater_recharge_km3";"Belgium";"Other";"BEL";11.4875;4.9484;10.2293;11.4227;9.66917;7.19787;5.82513;13.4481;14.7761;9.0884;9.56932;7.68171;9.21607;4.5989;6.66766;5.58433;11.7688;8.29072;3.93904;9.08916;7.8355;10.992;11.6422;13.7448;10.2333;10.6072;11.821;7.90425;9.78518;12.7199;13.7172;7.15844;6.139;6.95935;8.62821;8.72889;11.1968;10.3197;4.70712;6.21571;12.0235;10.7705;13.0901;14.3465;11.8057;6.57701;8.04628;7.48033;8.3681;10.787;10.4088;6.812;9.49116;6.17695;9.61405;9.14254;7.67783;6.87021;9.22487396551724;2.64792610444141;-0.0380814110304781;-0.0448798794180073;-0.029643073200242;0.776556779608361;0.737370742929916;0.742389023026351;-0.00597130856070678;0.00145019386607251;0.00145019386607251;9.551414;2.6884602508648;10.06712;3.89841268857595;7.546732;2.02226677999467;7.73441;3.05977158028177;10.88956;2.14984395084853;10.567506;1.86484511720947;8.52044;3.04060977980569;8.233644;2.73338713261221;12.40726;1.36152962802871;8.251744;1.57186916517565;8.500592;1.87835876087876;7.89686;1.15189040837225
"150";"total_groundwater_recharge_km3";"Panama";"LCR";"PAN";45.6411;47.2597;75.151;69.4892;70.0712;48.4258;75.9825;56.262;67.6773;71.3625;70.5068;66.1029;76.5802;86.5727;63.2961;86.5407;81.52;91.7311;53.9967;64.8622;87.1339;80.2498;83.2409;99.0344;67.763;72.3832;96.6816;54.2773;85.3586;90.6456;77.2987;75.0251;88.8053;84.2299;74.4064;75.1411;102.664;83.6019;96.4516;75.0056;76.6352;103.895;93.7023;98.833;97.5232;98.8354;107.288;90.1918;80.3163;101.333;90.2385;95.5265;104.066;83.9984;66.714;61.6732;83.5378;57.6279;79.4890534482759;15.5331864762301;0.502964418189326;0.48721892399028;0.357531760435572;5.7265344999724e-05;0.000127828365547865;7.35747130282682e-05;0.462645602756162;0.252973205964533;0.252973205964533;61.52244;13.9457065311514;63.94202;11.3327488835234;72.61174;9.27677204166406;75.73014;15.7866711289303;83.4844;11.3226067848795;79.86926;16.8812517654349;79.95308;6.29978903075333;86.57284;12.5481824820569;94.11774;10.4311725495267;95.5929;10.5212203075499;88.10868;14.0429963179871;67.6129666666667;13.9388432283075
"151";"total_groundwater_recharge_km3";"Peru";"LCR";"PER";361.745;352.897;325.51;367.822;354.372;326.281;282.376;268.52;279.709;336.046;327.563;297.977;443.26;402.088;454.509;535.692;442.718;520.328;471.162;427.077;339.831;294.284;387.226;585.062;584.942;410.42;496.972;212.371;435.653;378.524;364.805;406.694;367.023;346.768;310.05;546.356;584.108;396.117;527.914;480.73;437.805;594.553;561.212;571.512;587.37;658.725;558.683;455.156;558.348;516.949;551.721;517.261;372.783;421.843;397.965;424.09;439.41;436.439;432.678051724138;102.003582814341;0.50445880533732;0.523516564643637;0.333333333333333;5.3977803235794e-05;3.26605086167904e-05;0.000218936553736837;3.04713540865604;0.254478686282355;0.254478686282355;352.4692;16.2199804161411;298.5864;30.3864040699126;385.0794;69.6234665920909;479.3954;47.4210407920366;438.269;137.920504001399;386.788;106.743099413967;359.068;35.0659571165539;507.045;72.313685184756;550.4904;64.3359879095674;549.5722;74.251341891578;452.3146;77.9540570772298;433.313;8.12431578657553
"152";"total_groundwater_recharge_km3";"Philippines";"EAP";"PHL";220.58;228.157;289.211;252.541;280.349;223.827;303.198;317.231;257.622;251.927;154.875;189.79;304.292;362.32;268.429;245.509;294.602;289.473;282.628;250.784;235.642;214.578;289.5;239.729;212.809;217.268;313.736;305.131;288.944;168.665;279.179;323.842;253.347;192.461;171.452;216.832;259.631;291.096;307.844;184.23;169.804;432.09;391.82;357.696;250.025;273.751;232.114;258.216;282.624;288.896;443.337;358.65;271.326;426.737;364.187;287.007;227.449;200.593;271.544534482759;64.6742986022405;0.249821828433191;0.168722507613276;0.108287961282517;0.0585871798272339;0.204922583301699;0.229856154419568;0.956781414377556;0.0624109459617037;0.0624109459617037;254.1676;30.4993016444639;270.761;38.5414487986635;255.9412;84.2623168189672;272.5992;22.7991614472989;238.4516;30.9957918805118;258.7488;63.0919934199261;244.0562;62.4882757939439;251.9266;51.3196256299673;320.287;107.933076616948;267.1202;22.7114486812268;372.8474;67.926497129618;238.349666666667;44.2262732923919
"153";"total_groundwater_recharge_km3";"Palau";"EAP";"PLW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"154";"total_groundwater_recharge_km3";"Papua New Guinea";"EAP";"PNG";493.467;518.089;587.48;596.77;587.48;490.631;635.75;470.945;566.03;612.086;489.545;593.457;650.865;673.017;412.093;663.702;540.896;673.551;541.186;639.358;556.181;496.532;581.45;703.265;458.721;691.865;650.366;754.631;585.62;460.973;636.243;677.002;698.47;527.298;509.333;422.892;460.734;564.556;705.551;390.886;597.807;675.192;637.396;616.393;485.398;573.386;490.998;632.645;653.181;668.132;664.543;708.925;832.586;622.53;651.274;674.894;601.116;406.56;588.998672413793;94.5185684308863;0.199033037078953;0.229078548714362;0.157337374826908;0.13417893485051;0.0836810457353786;0.0811389376120277;1.11401984065952;0.0396141498488733;0.0396141498488733;556.6572;47.4068406213702;555.0884;72.6457275226837;563.7954;110.585966256121;611.7386;65.7269775875934;559.2298;93.9177889310646;628.691;112.145086903083;609.6692;86.5705240003779;508.9238;127.880654440771;602.4372;71.466348834259;603.6684;72.5574589845868;695.9716;82.4781574315285;560.856666666667;138.623209922918
"155";"total_groundwater_recharge_km3";"Poland";"ECA";"POL";45.078;20.7144;38.4291;34.6528;38.235;22.5966;20.4922;35.5905;46.0661;50.76;41.7574;20.917;44.6234;33.7763;31.3179;24.8228;45.3115;40.8734;22.8428;38.1902;37.5478;37.0736;48.5046;48.414;28.3144;18.9724;19.0184;29.0878;27.3495;33.0241;35.4741;22.2528;21.2133;21.7872;23.1496;23.3528;37.1665;34.4651;29.8507;33.2637;49.7264;39.1861;33.6651;41.0876;38.5246;17.429;23.1716;22.1258;21.1354;30.7532;30.5394;31.7129;55.7657;36.2439;21.5863;29.6058;24.3577;18.6615;32.2691;9.74537926155668;-0.207673907524912;-0.222000061521425;-0.150635208711434;0.117752728475702;0.0939798145162265;0.0948622982089722;-0.119848140514936;0.0431284518666675;0.0431284518666675;35.42186;9.04294091698049;35.10108;13.5596309502508;34.4784;9.35812669047604;34.40814;10.0077801763428;39.97088;8.57685441242884;25.49044;6.27545383322991;24.7754;6.02259939187391;31.61976;5.31594356610376;40.43796;5.86934583859223;22.923;4.88336235600022;35.16964;12.6811574936202;24.2083333333333;5.47367869200717
"156";"total_groundwater_recharge_km3";"Puerto Rico (U.S.)";"Other";"PRI";8.48408;5.07545;8.48289;8.15345;6.68158;6.71065;4.15318;6.75404;6.69225;2.73238;4.41231;8.79444;9.18492;5.59143;4.74774;4.38107;6.10477;6.71994;3.92962;5.58014;5.25733;7.69033;2.34919;5.00453;3.99899;3.41576;4.83297;4.57923;3.46791;4.03858;4.62965;3.29215;2.53203;1.79306;3.32941;3.39003;1.06544;2.49485;2.02062;1.13929;6.58332;5.87924;1.98837;1.31209;1.67777;3.37767;6.04562;7.13907;4.55019;3.38569;3.9755;4.88789;8.71739;8.86126;2.1514;6.93774;3.34819;1.88552;4.7653724137931;2.22091036696493;-0.374428314025991;-0.389153772801378;-0.303085299455535;0.00378403627497263;0.00270943333311267;0.000777449531236904;-0.0492436611399922;0.14019656234435;0.14019656234435;7.37549;1.4859528424045;5.4085;1.8635673541222;6.546168;2.27579420134379;5.343108;1.1678446993372;4.860074;1.95160402025616;4.06689;0.638928715781346;3.11526;1.05580507665951;2.022046;0.973303533708781;3.488158;2.52781732098465;4.899648;1.66274392728405;5.718688;2.9716344768107;4.05715;2.59965381220269
"157";"total_groundwater_recharge_km3";"Korea, Democratic People's Republic of";"Other";"PRK";24.3618;33.8099;36.7111;28.6855;44.294;37.251;51.6385;25.0812;45.8067;30.3077;16.2714;27.9973;25.0488;34.4075;34.0541;28.1341;19.5725;26.8979;23.354;6.3485;28.2279;34.0822;15.071;27.6537;13.8206;36.1223;23.7256;30.8364;39.337;35.5525;15.4805;16.6636;56.7433;14.3676;23.9497;21.5959;28.1365;36.1982;22.8432;11.3065;47.3304;33.139;28.2729;25.4528;27.4415;39.9264;31.1957;38.648;24.3528;39.4578;17.9524;15.7589;46.3949;27.5745;41.5772;39.6647;4.88185;9.26456;28.7936898275862;11.1899045649601;-0.113617361798353;-0.0891753053000708;-0.0562613430127042;0.395768600273084;0.504594968809556;0.532730899875094;-0.07528729674859;0.0129089049020172;0.0129089049020172;33.57246;7.64162113775605;38.01702;10.8809428873145;27.55582;7.46644745491455;20.8614;8.77254355817057;23.77108;8.88764061025197;33.11476;6.06323745147755;25.44094;17.8950583928357;24.01606;9.13986120206429;32.32732;8.85042114461227;34.71614;6.79856576109991;29.85158;13.752734351648;17.9370366666667;18.9438790162161
"158";"total_groundwater_recharge_km3";"Portugal";"Other";"PRT";13.297;21.3087;28.5069;11.4878;13.6412;33.2386;17.4064;14.4417;31.8603;4.92219;10.3548;24.4717;14.9028;8.37959;14.9194;6.94539;9.311;7.43228;10.1379;30.4479;23.7263;32.9246;5.97653;4.80496;10.2508;10.0088;14.2823;18.4051;12.6387;12.7126;13.3206;13.8314;14.623;12.5407;3.0131;7.98835;10.9409;9.14719;33.4096;19.2584;13.0269;6.27087;14.2518;28.5289;12.0666;22.0457;7.52581;3.14075;18.2367;6.55385;5.70501;12.2529;42.6523;17.9382;7.76852;25.2999;20.303;3.77215;15.1475403448276;8.96268634169974;-0.0918067015161415;-0.136423759574272;-0.0925589836660617;0.493086262239544;0.306303405990169;0.304739902851728;-0.0487262739549033;0.00842847044327357;0.00842847044327357;17.64832;7.14580549112555;20.373838;12.0435697162934;14.605658;6.21206947468555;12.854894;9.92197159482832;15.536638;12.2873557694209;13.6095;3.08878462910576;11.46576;4.78559833072104;16.148888;10.6106377985242;14.829014;8.2483396377077;11.500562;8.16594391882959;17.263386;14.9491290223337;16.45835;11.2670761616535
"159";"total_groundwater_recharge_km3";"Paraguay";"LCR";"PRY";24.7088;22.4671;10.8013;35.5394;3.77321;11.6644;14.0324;49.3378;35.4037;5.00184;3.1255;35.8761;6.36917;38.561;24.6234;37.98;20.4999;29.6683;11.7452;6.7795;1.8041;23.3899;16.4373;5.03685;28.5784;82.3685;19.4932;20.5869;23.1768;29.3063;7.24472;12.2621;48.1983;8.62272;61.2977;6.22588;26.2697;18.8459;24.6781;48.2731;63.7087;16.4935;15.3707;15.9674;28.8408;15.2895;15.8653;17.983;7.36631;30.6817;11.2539;21.7511;29.6381;7.42697;9.10274;11.6972;36.063;48.8216;23.1616553448276;16.6074784009606;0.0486248888280299;0.0585991571564797;0.0356926799758016;0.717001334527608;0.661362575210768;0.69227384716375;0.0478203706665834;0.00236437981353818;0.00236437981353818;19.457962;12.4115682091032;23.088028;18.5764648035604;21.711034;16.3848038572569;21.33458;12.7575874414797;15.04931;11.5131791570791;34.98634;26.7590098614093;27.525108;25.3452296330517;24.858536;15.2773804166316;28.07622;20.691008774272;17.437162;8.4294274445967;15.834562;9.52011788607788;32.1939333333333;18.8621983473118
"16";"total_groundwater_recharge_km3";"Benin";"AFR";"BEN";1.18403;10.9956;14.1912;5.96957;19.0472;21.6765;8.86669;9.85849;8.57531;9.42932;19.0435;7.9345;8.2308;6.29627;5.50389;7.86538;9.5397;9.60944;2.99742;1.59242;7.30225;15.7541;9.97814;5.66087;2.25811;0.954986;4.68167;9.78296;1.51006;6.73983;14.5874;12.1694;5.27862;15.8527;5.19428;5.95165;10.5735;13.0883;8.60319;4.57231;11.6086;14.6782;5.21147;3.81308;8.64419;14.3506;10.7909;5.19954;5.52056;13.2766;17.982;9.74112;11.8386;3.43295;8.73178;0.682538;7.08797;1.58846;8.6738054137931;4.94540009177027;-0.137606277765794;-0.111753668214956;-0.0840895341802783;0.302974666328277;0.402592519953339;0.351124656150306;-0.0402986317019873;0.0189354876805545;0.0189354876805545;10.27752;6.96401125275153;11.681262;5.60952931584906;9.401792;5.50737251619772;6.320872;3.77374580685027;8.190694;5.06914609803564;4.7339012;3.68078882124433;10.61648;5.08652062516216;8.55779;3.43753855811829;8.791108;4.47806513086512;9.82764;4.27932850477736;10.34529;5.27489797448254;3.119656;3.46638293751109
"160";"total_groundwater_recharge_km3";"French Polynesia (Fr.)";"Other";"PYF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"161";"total_groundwater_recharge_km3";"Qatar";"MENA";"QAT";-0.000611127;-0.000343903;-0.000115194;-0.000303609;-0.000112959;-8.94966e-05;-0.00157101;-0.00119195;-0.000494241;-0.000532857;0.00197998;0.0444391;-0.00150577;-0.000311107;0.00567372;0.0050551;0.00465311;0.0267341;0.0260967;0.0102542;1.32111e-05;0.00535546;0.0149538;2.48491e-05;0.0197546;0.0110603;-2.58419e-05;0.0013054;0.0092153;0.0131496;0.0156619;0.00494934;0.0203947;-0.000461903;0.00831919;0.0780429;0.00542707;0.083105;0.142638;0.115031;0.0866909;0.0305274;0.0254251;0.0851817;0.038258;0.0509998;0.0421207;0.0453061;0.0463105;0.0687315;0.0229849;0.0330791;0.064486;0.0355392;0.0218523;0.0517953;0.0624323;0.034059;0.0260585596844828;0.0321556898854299;0.603381470194647;0.779138084838045;0.559588626739262;5.35238850352115e-07;0;5.47362155600695e-10;0.00114894812546986;0.364069198574253;0.364069198574253;-0.0002973584;0.000204843361793347;-0.00077591092;0.000594737091845071;0.0100551846;0.0194150423152176;0.014558642;0.0110491363418287;0.00802038404;0.00895697073062512;0.00694095162;0.00593684807679741;0.0097726454;0.00833117867114857;0.084848794;0.0514969153030614;0.05321662;0.0302209503546298;0.05069372;0.0105734446970701;0.0355883;0.0172402069904917;0.0494288666666667;0.0143339123502041
"162";"total_groundwater_recharge_km3";"Reunion (Fr.)";"Other";"REU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"163";"total_groundwater_recharge_km3";"Romania";"ECA";"ROU";16.7888;10.9177;23.1356;12.967;15.9891;14.2872;15.2926;21.8767;29.7044;21.1414;19.9767;29.9365;47.4264;23.4483;30.3151;19.2757;21.7326;28.8998;20.5053;22.4984;29.4301;27.964;38.1425;34.4551;21.1774;9.67927;23.6238;18.1131;12.3243;10.0407;22.3475;15.1461;7.18504;30.5375;12.1608;10.5294;12.1489;21.0934;26.5686;34.629;36.5452;31.0505;17.3555;15.694;15.4997;14.1848;22.3899;37.89;30.6816;23.1746;21.0178;15.9875;41.4122;12.531;7.95517;16.6077;21.044;23.3679;21.858635862069;8.9388986987122;-0.00300511421340735;-0.00692116029407241;0.0102843315184513;0.982138371633088;0.958926580610062;0.909209445357697;-0.00159072687563286;9.03071143560577e-06;9.03071143560577e-06;15.95964;4.65187675169925;20.46046;6.17931545059807;30.2206;10.5703681487449;22.58236;3.73789272491868;30.23382;6.48427359208416;14.756234;5.99642400621237;17.475388;9.13671077848697;20.99386;10.0591117598921;23.22898;9.86804629128786;25.66418;8.99083229473223;19.780734;13.002325607032;20.3398666666667;3.43466575132622
"164";"total_groundwater_recharge_km3";"Russian Federation";"ECA";"RUS";2016.19;1956.89;1748.36;2029.91;2029.01;1768.15;1697.56;1882.41;2301.38;1859.07;1763.99;1662.56;1779.92;1942.07;1821.14;1699.53;1767.07;1808.6;1449.12;1717.33;2048.06;1848.24;1719.83;1979.64;1866.3;2038.9;1787.54;1742.31;1852.17;1612;1730.81;1867.4;2043.8;1955.76;1735.26;1775.01;1904.99;1917.7;1693.74;2015.75;1858.37;1860.4;1942.15;1818.71;2002.7;1728.83;2038.65;1832.78;1766.25;2336.85;2163.21;2043.76;1976.62;1757.67;1784.75;1771.06;1865.48;1858.15;1866.23896551724;157.879640551483;0.103949218780909;0.102710018764035;0.074410163339383;0.437437627844441;0.441913743731273;0.40932488546762;0.971847180780655;0.0108054400851602;0.0108054400851602;1956.072;119.928228620288;1901.714;235.288261776911;1793.936;101.287467289887;1688.33;140.403636526979;1892.414;126.740455972038;1806.584;156.848303561116;1866.606;136.966332651495;1861.438;126.951566630743;1896.466;74.4492238374585;1940.672;251.742649783464;1945.202;172.584293520587;1831.56333333333;52.52544367574
"165";"total_groundwater_recharge_km3";"Rwanda";"AFR";"RWA";7.69932;7.9463;6.62592;9.8184;12.2091;11.2191;9.03813;8.50841;7.19557;8.14009;10.8827;6.07915;7.71944;6.5644;8.36554;8.18716;6.30366;7.61263;5.90138;9.54332;11.5603;10.214;6.91208;7.00763;7.58901;6.64088;4.49158;6.33555;6.48311;5.96329;6.52228;3.75029;6.8227;6.29213;4.15487;4.52169;7.10204;6.69543;4.98956;7.47251;10.0036;3.51013;3.38647;6.58748;8.87548;5.53821;4.97049;3.76478;5.9654;10.8873;6.17503;7.85654;8.80345;4.17856;1.06431;1.84259;-0.131718;1.81577;6.76162968965517;2.58189841369254;-0.569686170682882;-0.549909255898367;-0.408348457350272;3.05208533251592e-06;1.10509459239798e-05;5.95754375804544e-06;-0.0871014626718743;0.324542333067323;0.324542333067323;8.859808;2.19705145504606;8.82026;1.5001166562971;7.922246;1.88697352625308;7.50963;1.47023659834055;8.656604;2.10708145009394;5.982882;0.87062185245375;5.508454;1.43984062275309;6.156246;1.31821149040281;6.472632;3.02305381946303;6.225236;2.73416310157788;5.615578;3.09339967730812;1.17554733333333;1.13220440597152
"166";"total_groundwater_recharge_km3";"Saudi Arabia";"MENA";"SAU";0.422399;0.446211;0.386217;1.07319;0.675864;3.46722;3.42504;2.99;2.54236;4.66457;4.73883;4.90314;1.66883;2.3045;3.41783;2.82172;3.99849;5.42874;4.77828;4.50024;3.24442;5.57494;6.3304;4.63129;5.57941;8.54777;2.48707;6.52477;6.30595;5.04332;5.51609;7.06168;5.61083;4.01775;6.07578;12.7365;4.78971;8.32328;14.1309;15.39;19.5975;9.38942;5.64441;8.03266;9.27957;8.89404;9.35846;13.7708;9.18171;8.07038;5.01382;5.81219;8.34674;5.9374;6.48259;9.87728;8.34392;6.40166;6.1036220862069;3.78517553705152;0.661124474964906;0.797594512288905;0.593466424682396;1.61746656068829e-08;0;4.68760585903283e-11;0.148190335137961;0.437085571397626;0.437085571397626;0.6007762;0.287470630228029;3.417838;0.791570940168978;3.406626;1.43605917678555;4.305494;0.977109374880827;5.072092;1.18619749935245;5.781776;2.22923339764593;5.656426;1.10200145223589;11.074078;4.41007826325339;10.388712;5.36399896067011;9.855078;2.24397380060909;6.318548;1.24944587144462;8.20762;1.7418142448608
